29.3365,
14.6262,
37.0917,
35.9444,
32.4554,
14.4192,
21.9686,
15.6348,
18.75,
15.988,
34.4031,
24.0175,
24.1546,
27.5005,
24.2917,
16.1049,
18.9739,
17.8224,
11.0406,
12.8419,
38.9826,
26.1869,
9.96337,
34.4367,
31.1449,
35.683,
39.9456,
39.2071,
30.7522,
15.444,
18.3719,
15.3151,
12.5091,
10.2991,
27.319,
21.7192,
20.2879,
30.6142,
26.1101,
28.2221,
31.5014,
32.0713,
32.1265,
33.0949,
33.2463,
35.247,
16.7332,
16.6557,
16.4741,
15.3533,
15.5371,
15.3958,
15.0916,
17.3297,
14.0588,
16.6408,
16.5951,
17.39,
17.5229,
11.139,
8.77201,
19.8135,
26.972,
25.6223,
28.2099,
29.1276,
36.3895,
10.5577,
13.9972,
13.1415,
9.3229,
8.41303,
9.90121,
17.2727,
16.4244,
16.7174,
23.8199,
15.7357,
21.9087,
22.7161,
18.8562,
26.3299,
24.4217,
31.9884,
35.93,
6.58159,
8.03398,
6.73421,
8.07104,
32.02,
28.45,
30.5113,
30.7522,
30.5113,
25.2691,
20.9093,
24.2343,
23.4228,
24.8795,
23.4462,
25.0248,
20.2018,
27.2652,
17.706,
19.4734,
18.7133,
16.5031,
31.536,
14.0639,
15.724,
14.4696,
18.7617,
30.3822,
24.8852,
31.0666,
26.229,
23.8333,
29.8265,
31.8682,
7.65716,
7.65715,
9.89493,
10.8272,
21.2509,
23.0967,
27.7889,
32.0084,
25.5122,
27.6786,
33.6543,
28.7376,
35.9317,
34.1886,
33.2698,
34.4218,
34.8422,
34.0216,
10.6643,
29.6996,
18.0959,
16.8008,
12.6748,
13.2542,
19.5107,
18.7715,
24.0319,
13.6001,
17.2904,
27.6171,
28.5879,
28.5033,
17.3568,
14.9849,
16.6349,
17.5423,
17.6305,
17.4991,
17.5675,
21.7361,
25.3853,
19.4419,
18.6791,
19.0589,
23.7069,
22.5741,
16.0324,
17.5664,
15.3393,
15.8491,
18.34,
14.9345,
15.133,
17.2632,
15.7352,
16.2628,
15.9369,
14.4868,
16.6957,
16.7761,
14.7805,
13.9887,
8.51999,
19.2619,
16.1141,
18.0133,
18.7851,
11.9514,
8.59229,
13.8767,
13.8993,
22.7643,
18.7236,
23.7959,
19.1454,
23.0982,
16.4337,
28.9867,
27.1796,
34.7234,
29.9311,
15.9257,
14.6367,
14.6367,
20.3396,
18.5394,
15.1036,
15.1036,
16.576,
16.8146,
17.3711,
19.2526,
20.43,
15.6346,
20.2727,
23.7523,
13.8753,
16.9543,
14.1106,
11.607,
12.7708,
16.9334,
16.2029,
30.7695,
39.3735,
35.7009,
34.7122,
33.342,
38.2184,
41.7897,
32.938,
20.63,
22.901,
21.4435,
26.3598,
21.0786,
19.9146,
22.757,
21.6433,
4.85597,
11.3312,
8.80196,
9.03865,
32.0424,
38.7898,
29.0015,
7.82686,
8.27864,
6.63675,
17.168,
17.6501,
19.5772,
21.5587,
12.497,
18.9123,
19.7833,
16.9598,
15.9514,
16.3761,
15.7875,
16.2657,
14.4079,
24.7732,
27.7714,
28.2846,
26.8034,
17.8561,
17.8776,
14.6206,
17.757,
15.8204,
17.0995,
29.4441,
32.8315,
28.5079,
30.6076,
20.7432,
18.8287,
16.8672,
13.3644,
13.8862,
16.3421,
13.4606,
17.1326,
16.9464,
16.598,
16.7865,
20.408,
22.2375,
20.5646,
22.987,
11.3579,
11.1279,
12.9967,
16.9663,
14.019,
15.6988,
11.9429,
13.6448,
15.5712,
9.68256,
9.40638,
24.9068,
32.5213,
30.2708,
30.5694,
34.2551,
26.7171,
28.7499,
28.4201,
22.3034,
32.0221,
30.1332,
11.9346,
19.9663,
16.1406,
17.7144,
12.1729,
12.1269,
