0,
-4.58636e-12,
-4.58636e-12,
-6.11514e-12,
-0.250674,
11.2571,
25.9664,
-39.4376,
-969.342,
-397.482,
1200.99,
1040.45,
-666.887,
-540.584,
-239.168,
665.409,
-1069.76,
-283.082,
1516.39,
1089.94,
2.95462e-12,
-1.47731e-12,
-1.47731e-12,
2.95462e-12,
3.42923e-12,
-3.04577e-27,
3.04577e-27,
-6.85846e-12,
1.73689e-12,
-2.60534e-12,
-2.60534e-12,
0,
-7.49397e-12,
1.24899e-12,
1.24899e-12,
-2.49799e-12,
0,
4.54065e-13,
4.54065e-13,
-4.54065e-12,
0,
8.40978e-12,
8.40978e-12,
-1.68196e-11,
-195.712,
185.961,
346.543,
-101.703,
121.489,
173.429,
188.919,
-148.423,
-139.525,
360.125,
656.48,
-362.353,
-167.982,
250.678,
425.96,
-143.161,
0.321154,
0.0118763,
0.0117081,
-0.176773,
0.6149,
-0.892125,
-0.893122,
0.0629838,
0.51266,
-0.694677,
-0.695136,
-0.202728,
0.197456,
-0.152003,
-0.15154,
-0.502011,
0.281802,
-0.325501,
-0.325828,
-0.0586447,
-1795.14,
-933.404,
861.187,
1390.79,
-23.9253,
-0.0816982,
2.81703,
5.73884,
-2.10584,
-1.03594,
-0.668138,
-0.2203,
0,
-4.08145e-12,
-4.08145e-12,
6.31967e-12,
0,
0,
0,
-1.37846e-11,
0,
4.5236e-12,
4.5236e-12,
1.80944e-11,
-5.66889e-12,
2.83444e-12,
2.83444e-12,
1.13378e-11,
-1.09224e-11,
-2.73061e-12,
-2.73061e-12,
2.18449e-11,
6.7196e-12,
-1.30455e-11,
-1.30455e-11,
-1.00794e-11,
-0.00694727,
-0.00199974,
0.000360954,
0.00558432,
-0.00765322,
-0.00387145,
0.00448859,
0.00282657,
-0.00625232,
-0.00101472,
0.00168515,
0.00469354,
-11.8103,
7.83723,
10.4847,
-4.12179,
-8.48331,
2.40901,
4.15793,
-2.27084,
-164.693,
103.381,
132.809,
1.13715,
-59.4682,
27.8452,
37.9544,
-0.931985,
-52.7815,
19.1522,
28.7572,
-5.06403,
-130.351,
81.1766,
104.164,
-3.22904,
-74.5904,
46.7134,
59.022,
1.01237,
-142.3,
72.3319,
96.6521,
-0.353561,
-43.9363,
-0.940506,
4.58307,
9.36767,
-7.82484,
15.3953,
16.4234,
1.50091,
-40.5944,
101.642,
111.983,
-17.1907,
-113.706,
125.895,
149.491,
-19.9482,
-49.5859,
71.9162,
80.277,
0.617502,
-33.4914,
86.4145,
98.7676,
-37.5757,
-0.513724,
-0.0577728,
-0.0577562,
0.501044,
-0.185961,
-0.098808,
-0.0988671,
0.235939,
-36.7359,
-37.7999,
-29.8365,
-37.7642,
-31.271,
10.6657,
23.8997,
-2.50095,
-15.7099,
23.0482,
39.6166,
-30.2779,
-205.326,
-44.9114,
-13.8761,
-15.3425,
-0.000413125,
-0.000241298,
-0.00447663,
0.0028584,
-344.67,
2.30045,
578.085,
49.6002,
-127.444,
-18.1251,
35.0453,
7.66983,
-653.45,
-98.8978,
171.255,
20.893,
-0.0201859,
-0.1395,
-0.139494,
0.0137338,
-0.0952919,
-0.318385,
-0.318603,
0.305798,
-0.0279147,
-0.394837,
-0.394703,
-0.100233,
0.55068,
-0.126078,
-0.126535,
-0.0916942,
-0.0948316,
0.159177,
0.159589,
-0.213612,
4.33972,
-2.45155,
-2.55874,
0.12588,
2.95683,
-42.0172,
-44.3946,
77.3822,
11.0144,
-18.8784,
-20.0641,
37.0616,
-2937.06,
-1603.5,
3770.02,
1505.45,
-968.128,
-190.581,
2779.84,
917.793,
-1103.2,
-1700.62,
746.33,
654.971,
0.018138,
0.0498594,
0.0499594,
-0.112624,
0.235373,
-0.0135212,
-0.013572,
-0.192015,
0.174716,
0.0853267,
0.0856229,
-0.422446,
0.0034156,
0.0788787,
0.0790603,
-0.169101,
-0.0200072,
0.10968,
0.109966,
-0.207533,
-0.0208242,
0.0647016,
0.0648813,
-0.135064,
2.42914,
6.15942,
6.14218,
-0.6052,
-23.5816,
7.76818,
11.1374,
3.18216,
-35.8413,
11.7393,
17.146,
3.53574,
-42.8093,
8.20781,
12.9946,
13.58,
-9.13586,
-3.67423,
-2.25421,
0.210298,
-38.4061,
3.16492,
8.32428,
6.9146,
-55.2885,
28.2754,
37.6799,
-1.15961,
-31.997,
18.0591,
24.1178,
-4.00616,
-8.58336,
-40.3053,
-45.3458,
127.589,
13.0661,
-18.6109,
-20.6783,
47.8817,
1375.12,
72.8675,
-280.223,
-458.113,
-4.69418,
768.817,
794.379,
-101.005,
-1.23115e-12,
6.61744e-12,
6.61744e-12,
-6.15576e-13,
0,
-4.58619e-13,
-4.58619e-13,
1.83448e-12,
9.66685e-12,
-6.18184e-26,
6.18184e-26,
-3.86674e-12,
0,
-2.3143e-12,
-2.3143e-12,
1.85144e-12,
0,
5.23613e-12,
5.23613e-12,
7.28505e-12,
-2.87557e-12,
2.87557e-12,
2.87557e-12,
0,
-3.30737e-12,
1.07489e-11,
1.07489e-11,
0,
0,
1.25993e-11,
1.25993e-11,
1.34392e-11,
6.61473e-12,
-1.24026e-11,
-1.24026e-11,
0,
-208.503,
244.298,
393.481,
-67.3701,
-268.737,
111.699,
257.101,
-17.9154,
-269.762,
275.968,
498.764,
-135.348,
-192.844,
152.239,
241.832,
12.6109,
-365.154,
274.905,
497.489,
-60.1648,
-360.474,
201.845,
416.905,
-56.8488,
941.641,
-313.426,
-1399.6,
97.2285,
-0.00476668,
0.00109029,
0.00329224,
0.00349539,
777.48,
351.783,
-388.7,
-293.91,
-0.00103696,
-0.000646128,
0.00957844,
-0.0048662,
-0.00535235,
-0.00191405,
0.00607587,
0.000739345,
-0.00677871,
0.00266222,
0.00640207,
0.0046195,
-0.00406969,
0.000345693,
0.00593266,
0.000844053,
-64.3153,
296.73,
321.736,
-68.5133,
-28.4454,
5.95518,
9.7018,
5.24478,
-27.4301,
14.5301,
19.2463,
-0.274018,
-19.4235,
11.7175,
15.0809,
-0.417832,
-71.2159,
31.8193,
42.1888,
13.7766,
-184.459,
111.394,
143.816,
6.35787,
-134.222,
82.9868,
104.063,
20.3855,
-117.204,
164.387,
188.633,
-10.7977,
-136.913,
116.341,
133.719,
40.3221,
-111.721,
71.8484,
88.5927,
21.2683,
-110.205,
220.336,
250.618,
-44.7081,
-35.2478,
179.984,
189.159,
-13.5564,
-5.99053,
1.91565,
3.07186,
-1.08553,
-5.64326,
1.61346,
2.69709,
-0.965267,
-13.8073,
5.52615,
8.45606,
-3.64326,
-11.1095,
2.99536,
5.29253,
-2.84448,
-77.0386,
27.3888,
40.7976,
-2.24171,
-103.68,
35.6069,
53.1293,
-0.831813,
-69.7634,
17.0128,
25.8268,
15.7266,
-70.0088,
35.2947,
43.8619,
18.0254,
-69.7995,
36.7395,
47.2905,
6.43381,
-70.9324,
36.5734,
46.1841,
13.1878,
-60.623,
41.105,
48.0004,
18.6538,
-88.7271,
49.0882,
62.3253,
9.05111,
-102.445,
98.4946,
115.961,
-0.809263,
26.4157,
32.5334,
29.6559,
-9.43462,
-32.2807,
46.1313,
53.4676,
-11.4798,
13.364,
19.4035,
17.8562,
-4.14151,
36.7016,
18.7596,
14.7041,
-12.3173,
1.41648,
7.96982,
6.94743,
4.83543,
-0.74365,
-0.0273003,
-0.0239829,
0.0580175,
-7.30629,
151.16,
171.544,
-97.5337,
2.17853,
0.668937,
0.657637,
-0.336856,
-3.15884,
1.54446,
1.55873,
0.626458,
-0.624446,
0.572222,
0.573278,
0.437856,
0.00113428,
0.324645,
0.323391,
0.235622,
-0.0828457,
2.96233,
2.96084,
0.329634,
2.74417,
2.41666,
2.406,
-1.1696,
34.2674,
-13.399,
-19.6533,
1.71096,
-31.778,
4.4879,
8.98275,
5.92558,
-46.0136,
19.8399,
25.3789,
14.9442,
-56.5745,
235.432,
256.241,
-53.1422,
62.4958,
382.861,
443.811,
-328.778,
89.2726,
296.537,
337.617,
-279.946,
-3721.81,
-924.547,
2059.2,
477.419,
-1243.98,
-541.065,
1082.85,
396.424,
-406.356,
-132.016,
594.895,
-118.603,
-631.561,
-120.03,
168.867,
-11.6682,
-1786.71,
-292.924,
578.971,
79.7406,
-662.443,
-119.192,
408.223,
-127.525,
-710.052,
50.1969,
704.682,
-147.762,
-283.918,
251.616,
757.067,
-388.839,
80.7684,
251.763,
578.07,
-551.184,
-256.524,
56.0842,
404.401,
-256.353,
-767.259,
116.261,
578.166,
-66.2187,
-320.194,
113.154,
322.033,
-70.5377,
-233.572,
292.951,
553.698,
-219.921,
-517.826,
286.378,
