0.242666,
-0.166839,
0.441112,
0.00202987,
-0.158099,
-0.13387,
-0.0429204,
-0.380774,
0.391255,
2.55425,
0.00742636,
0.00207588,
-0.0104713,
0.00360985,
3.4546,
-0.229797,
0.0773292,
-0.144128,
-0.0187577,
0.0074536,
0.000232432,
-0.0416311,
-0.020149,
-0.020803,
-0.22561,
0.00378724,
0.0282782,
-0.0024249,
-14.1333,
-0.496524,
-0.000377082,
-0.0599897,
-0.122112,
-0.883789,
-0.386794,
0.128721,
-0.0234942,
-0.00163303,
0.585771,
0.38059,
-87.8967,
-0.284053,
-0.00383214,
-3.65703,
-2.9387,
-3.37943,
-3.35843,
-3.27469,
-3.29132,
-2.13943,
-3.26627,
-3.23477,
-2.8373,
-8.84181,
-4.92966,
-6.85137,
-11.9916,
-17.3347,
-46.5059,
-45.9801,
-48.2948,
-8.30944,
-46.2738,
-46.4106,
-47.1559,
-49.4297,
-45.7685,
-49.595,
-47.8683,
-46.9206,
-46.4307,
-13.287,
-11.9407,
-49.3905,
-9.08149,
-45.54,
-48.1393,
-45.9264,
-46.7344,
-49.7904,
-46.0854,
-26.2956,
-49.0032,
-46.6422,
-44.8641,
-48.6865,
-48.2403,
-25.8583,
-46.9033,
-10.9255,
-44.6554,
-48.0555,
-45.5522,
-44.0771,
-26.4479,
-44.7242,
-9.76135,
-47.1733,
-26.4003,
-46.4456,
-44.3035,
-44.267,
-44.6989,
-44.7607,
-47.3251,
-25.9112,
-26.3652,
-43.9369,
-40.3598,
-46.9805,
-10.0403,
-45.8501,
-44.4242,
-42.6835,
-44.0521,
-46.1001,
-9.10633,
-26.0262,
-25.7088,
-28.5021,
-43.4837,
-24.372,
-44.6839,
-9.76555,
-46.5296,
-40.8919,
-45.9818,
-43.1855,
-24.1012,
-43.0029,
-44.9805,
-43.0597,
-31.4739,
-21.1035,
-22.5143,
-39.5441,
-22.9213,
-6.23701,
-42.1002,
-46.5644,
-10.4869,
-45.396,
-42.1878,
-33.6361,
-42.5184,
-8.49376,
-38.3482,
-41.3397,
-33.0066,
-41.0295,
-37.6432,
-32.1951,
-40.1392,
-5.12521,
-4.58113,
-3.56325,
-39.9108,
-11.6911,
-11.7874,
-39.7521,
-29.7865,
-37.052,
-13.5215,
-18.2019,
-26.0007,
-37.5824,
-33.6375,
-39.06,
-38.2465,
-36.3508,
-8.13946,
-16.5053,
-202.668,
-3.48627,
-5.03164,
-11.7209,
-190.124,
-38.3209,
-268.371,
-20.1377,
-270.165,
-171.977,
-2.42322,
-33.3548,
-647.271,
-14.2218,
-35.8423,
-273.239,
-194.015,
-15.8298,
-669.666,
-37.9444,
-261.654,
-37.8937,
-9.29719,
-670.395,
-274.19,
-178.845,
-646.013,
-20.1569,
-5.00514,
-204.647,
-32.6316,
-164.12,
-271.54,
-649.975,
-37.1708,
-587.834,
-2.95485,
-1.06152,
-19.4147,
-187.555,
-638.996,
-245.495,
-13.7993,
-670.58,
-10.8153,
-168.704,
-1.32965,
-568.668,
-37.6333,
-205.873,
-34.7515,
-651.676,
-669.34,
-280.293,
-180.259,
-620.108,
-5.88499,
-545.341,
-26.2514,
-4.43447,
-446.39,
-37.3059,
-194.921,
-321.103,
-165.271,
-642.352,
-28.485,
-166.56,
0.789503,
-237.132,
1.46519,
-670.908,
-661.861,
-668.797,
-11.2286,
-15.4752,
-592.227,
-17.5488,
-475.189,
-191.506,
0.123678,
-0.36896,
-35.6951,
-5.19873,
-160.76,
-310.474,
-167.066,
-221.322,
1.94945,
-648.455,
-442.157,
-564.207,
-32.7819,
-668.877,
2.67608,
-156.135,
-3.24583,
-10.1135,
0.964669,
-11.8333,
3.32976,
1.9209,
-165.242,
-669.663,
-201.869,
-361.049,
-21.5697,
-265.944,
-579.828,
-487.603,
3.59943,
-6.57813,
-147.39,
2.6676,
-41.671,
0.15362,
-178.079,
4.57254,
4.26791,
-27.2164,
-133.481,
-540.142,
-350.32,
-232.957,
-465.299,
-603.233,
-100.082,
5.7306,
-145.845,
4.87891,
5.46844,
-175.362,
-648.32,
-540.349,
-92.9447,
-686.811,
6.48409,
-317.861,
-453.796,
4.65478,
5.93103,
-202.584,
-604.024,
-3.15965,
-148.045,
7.13189,
-9.8551,
-38.1688,
-53.7389,
-78.7411,
-528.329,
7.88808,
7.12861,
-659.36,
6.65885,
-101.232,
4.65497,
-721.151,
-438.359,
-26.0973,
-276.706,
-178.993,
-585.466,
10.0085,
7.00407,
0.601617,
-4.41979,
-46.5148,
8.28697,
-66.2722,
9.0896,
-86.4772,
-676.425,
8.4112,
-448.345,
5.47614,
-15.3049,
-1.40479,
8.18715,
-131.298,
-30.856,
12.4721,
8.94123,
-730.089,
-604.675,
3.64294,
-76.3336,
10.3226,
-24.1454,
9.25621,
-457.442,
-47.9451,
-707.437,
-98.7998,
10.8135,
11.2829,
10.5669,
10.3352,
12.1627,
-660.986,
-571.328,
-26.9536,
11.9158,
-65.6184,
12.1574,
-89.1356,
14.6168,
12.7773,
13.5128,
13.0718,
14.3074,
-79.2032,
15.1743,
15.7165,
-45.2215,
15.5285,
14.6299,
17.6093,
18.0082,
17.265,
15.2245,
16.0983,
16.7833,
22.871,
20.9338,
18.3848,
20.243,
25.1363,
17.4361,
17.5853,
18.9732,
25.4274,
27.4055,
20.9085,
17.821,
20.5147,
-1.44796,
19.4172,
25.1815,
25.842,
27.0746,
22.5939,
0.894312,
-4.77815,
18.7953,
0.959635,
26.9672,
-10.4776,
25.3919,
26.8255,
1.30364,
-2.52167,
27.0192,
5.49241,
0.00409321,
22.8475,
25.8156,
26.2687,
-9.00881,
21.5301,
24.2885,
22.5641,
23.9297,
26.2862,
21.427,
19.9606,
6.79819,
-9.70657,
25.8916,
3.92889,
22.8344,
28.5432,
-8.33246,
0.70173,
27.1481,
-2.15454,
25.5811,
7.83699,
22.7327,
0.0593423,
19.7688,
-11.2352,
14.9034,
-9.93592,
22.8161,
6.21541,
26.0293,
-6.03301,
19.9544,
22.8511,
21.5432,
22.8867,
0.975248,
24.5266,
10.4872,
4.2905,
-3.78785,
28.9515,
19.8125,
29.6253,
27.9104,
-11.4742,
-75.1923,
23.1848,
-3.0565,
-10.386,
0.180627,
-11.2095,
7.75355,
21.712,
25.6343,
-74.4906,
19.3305,
-4.84283,
8.36019,
-75.2963,
22.6795,
-12.9524,
-9.16623,
6.88153,
22.755,
22.7353,
23.7,
-12.9441,
12.1179,
3.39541,
22.0227,
19.0955,
19.0781,
-76.9222,
-12.9382,
4.93862,
-11.3677,
-9.19905,
10.8549,
-12.7538,
1.41087,
-75.6208,
30.8162,
30.3853,
16.7361,
20.8283,
8.99032,
-73.9776,
-13.8929,
27.5472,
13.2672,
17.187,
9.88408,
-77.2481,
-11.9523,
-73.9806,
17.6065,
6.3768,
-12.5481,
-8.26863,
7.80602,
12.9495,
23.2633,
13.986,
32.271,
-75.2739,
14.4766,
-75.3979,
-13.2723,
-74.4624,
8.93834,
13.235,
-11.3574,
-12.4335,
17.4788,
28.9287,
-34.5064,
17.9553,
10.2858,
15.4126,
-12.8277,
15.9609,
-18.2307,
-73.5135,
32.6823,
-73.4925,
14.3496,
-73.1637,
-37.7797,
1.062,
-12.323,
-72.9202,
25.9359,
16.4033,
19.7762,
-43.6834,
17.2027,
-71.7462,
-29.6675,
18.594,
-12.9569,
33.0598,
-47.4592,
-63.1493,
16.2718,
-12.8482,
-14.3637,
-72.6164,
-71.8161,
19.5277,
16.9267,
28.7991,
-56.611,
-71.167,
22.401,
17.8428,
3.75986,
-12.9838,
-42.7556,
34.7883,
-67.9586,
-38.6112,
-80.509,
20.4084,
-80.2885,
-71.5888,
-80.2409,
35.4863,
21.2298,
-70.2463,
25.721,
-49.1538,
-80.3494,
36.4109,
15.8905,
-68.702,
-80.2768,
-26.4012,
-64.0693,
-70.1488,
-71.0021,
26.017,
-80.1615,
20.6067,
29.2845,
-44.8362,
-79.3871,
-68.3543,
8.5816,
37.202,
-80.0373,
-39.869,
-71.2086,
32.7147,
-80.093,
-69.6002,
-74.0995,
-79.6687,
-78.7507,
24.3975,
-80.1119,
-64.4644,
40.2158,
-58.1221,
-68.1866,
28.6722,
-80.1457,
-66.0123,
-70.9352,
27.131,
-79.9007,
-76.1751,
30.1007,
-43.464,
38.9767,
42.1937,
-40.1705,
32.7813,
-66.9207,
18.1666,
-79.1618,
-61.8982,
33.2999,
27.7682,
-70.9551,
-80.1346,
-60.8517,
-80.1617,
25.9779,
37.6591,
38.6207,
40.9387,
29.5486,
26.9787,
-63.6753,
-79.9789,
32.9916,
38.358,
39.7415,
26.2266,
-63.1025,
35.2117,
-80.1602,
39.9821,
38.0873,
39.9272,
31.9729,
37.2663,
26.9735,
16.4315,
18.4009,
-63.1133,
20.285,
38.1885,
39.5874,
36.5474,
24.7244,
-67.8313,
39.8742,
-67.3828,
23.3963,
23.3632,
37.7254,
-62.8123,
17.7347,
36.4541,
18.6729,
34.4451,
26.9869,
23.133,
39.9525,
36.3811,
-67.2926,
37.0604,
23.8677,
41.5532,
21.3038,
36.0994,
19.0628,
-63.2249,
-62.9684,
-66.9287,
36.637,
39.5805,
-71.0213,
39.1623,
19.2822,
23.3297,
25.0656,
-63.2836,
21.9056,
-65.5694,
37.7872,
22.7071,
-63.2644,
