0.242666,
-0.166839,
0.441112,
0.00202987,
-0.158099,
-0.13387,
-0.0429204,
-0.380774,
0.391255,
2.55425,
0.00742636,
0.00207588,
-0.0104713,
0.00360985,
3.4546,
-0.229797,
0.0773292,
-0.144128,
-0.0187577,
0.0074536,
0.000232432,
-0.0416311,
-0.020149,
-0.020803,
-0.22561,
0.00378724,
0.0282782,
-0.0024249,
0.319937,
-0.496524,
-0.000377082,
-0.0599897,
0.335631,
-0.883789,
-0.386794,
-0.00230088,
-0.0234942,
-0.00163303,
0.128721,
-0.00765689,
-87.8967,
-0.284053,
-0.00383214,
-21.6955,
-5.21525,
-11.6766,
-8.45243,
-7.53386,
-9.41247,
-2.25693,
-7.88027,
-8.54158,
-8.91871,
-3.8903,
-4.44618,
-6.22447,
-7.4208,
-11.7089,
-10.2985,
-10.1139,
-10.978,
-6.56045,
-10.1453,
-10.1405,
-10.3202,
-11.2379,
-10.0088,
-10.6149,
-10.2701,
-10.0484,
-10.2742,
-7.37291,
-6.53789,
-10.2058,
-5.93146,
-9.76237,
-9.96017,
-9.76902,
-11.0572,
-10.018,
-9.61258,
-3.72419,
-9.66841,
-9.49246,
-8.77229,
-7.84268,
-6.97391,
-3.22478,
-6.55921,
-5.35463,
-6.17911,
-6.52716,
-8.14788,
-7.85123,
-4.0493,
-6.2872,
-4.79334,
-6.49629,
-3.34456,
-6.32841,
-7.49302,
-6.33373,
-7.00541,
-6.32435,
-5.77135,
-3.40074,
-4.27695,
-6.4643,
-4.47829,
-5.91088,
-4.42876,
-6.07571,
-6.19918,
-6.31119,
-6.57834,
-4.97902,
-3.96512,
-2.85561,
-3.63712,
-2.58875,
-6.05111,
-2.5854,
-5.91698,
-3.52726,
-5.57694,
-4.85901,
-5.24447,
-5.95525,
-2.48503,
-5.62999,
-5.52332,
-5.48527,
-3.12212,
-0.370424,
-1.4296,
-4.65433,
-1.34848,
-2.44865,
-4.8321,
-5.48929,
-2.76726,
-5.37225,
-4.80154,
-3.35649,
-4.98025,
-2.50846,
-4.01401,
-4.06742,
-3.23499,
-3.94459,
-3.23386,
-2.57872,
-3.2193,
0.404337,
-0.476421,
-0.76368,
-3.68135,
-2.21059,
0.604951,
-3.06096,
-1.58876,
-2.15332,
0.342136,
0.105475,
-0.595321,
-2.22833,
-0.618855,
-2.25855,
-2.08611,
-1.33928,
-1.42517,
0.582867,
-74.408,
-0.414395,
0.91479,
0.925413,
-69.1589,
-1.79252,
-71.2487,
0.0822701,
-70.2445,
-66.431,
0.798979,
-0.33446,
-71.4927,
-2.49929,
-0.999737,
-69.4035,
-69.2656,
0.994494,
-71.4599,
-1.76773,
-69.1143,
-1.66998,
1.62795,
-70.9776,
-68.8736,
-66.5029,
-72.638,
0.807521,
1.86672,
-66.9531,
0.0714941,
-65.509,
-67.7177,
-70.7999,
-1.21951,
-70.1963,
0.450729,
1.40977,
-4.92933,
-65.6069,
-69.894,
-65.1545,
1.41732,
-70.1648,
2.11339,
-65.0072,
2.09936,
-68.6802,
-1.64646,
-64.6609,
-0.295858,
-69.4257,
-69.938,
-64.7435,
-64.4712,
-67.4941,
-0.757579,
-67.107,
1.18854,
2.86981,
-65.981,
-1.36767,
-63.9378,
-64.9513,
-64.4274,
-68.2634,
-8.51611,
-63.3594,
3.69192,
-63.9038,
3.59792,
-69.6061,
-68.9519,
-69.6564,
2.75339,
1.92246,
-66.9738,
-4.31105,
-65.5054,
-62.8648,
3.8818,
3.06069,
-0.852839,
3.23401,
-62.3014,
-63.5597,
-61.3724,
-62.2562,
5.14997,
-67.775,
-64.3141,
-65.9796,
0.146401,
-70.1021,
5.64639,
-59.8083,
3.70347,
2.78389,
4.53255,
2.29234,
5.70967,
5.8901,
-59.4002,
-69.2402,
-60.1068,
-62.4816,
1.80525,
-61.1414,
-64.9569,
-63.6871,
7.03417,
-1.83357,
-56.1652,
5.58022,
-13.7166,
2.96061,
-57.232,
8.08966,
7.95922,
-9.21713,
-52.8552,
-63.7488,
-61.1616,
-58.5104,
-62.4485,
-64.0778,
-48.022,
9.30345,
-52.5268,
7.78484,
8.97306,
-54.7865,
-65.0797,
-63.2713,
-42.3872,
-65.6647,
10.277,
-58.6554,
-61.5957,
7.63969,
9.34703,
-54.7506,
-64.234,
1.95192,
-49.932,
10.6201,
-4.55516,
-15.2991,
-22.0662,
-34.2836,
-63.196,
11.8901,
10.485,
-65.6142,
9.74291,
-43.273,
7.57092,
-66.7901,
-62.0095,
-10.6826,
-56.8372,
-50.2791,
-64.8214,
13.6773,
10.1486,
4.88932,
-0.546275,
-21.1134,
11.8047,
-27.6689,
12.9693,
-35.7221,
-67.0037,
11.6851,
-64.505,
8.92998,
-7.09519,
5.73859,
12.25,
-41.019,
-16.9383,
15.5725,
12.56,
-68.4589,
-66.4475,
9.58152,
-29.6915,
13.7686,
-12.5428,
12.4127,
-65.8894,
-22.9503,
-69.9848,
-33.7186,
14.1549,
14.9693,
14.2132,
13.5717,
16.1594,
-68.2492,
-67.252,
-17.9914,
15.4323,
-26.4841,
15.4566,
-29.9013,
17.7262,
16.0728,
17.0331,
16.4964,
17.3243,
-27.6598,
18.1298,
18.9805,
-23.9163,
18.4914,
18.5365,
20.1123,
20.359,
20.4128,
19.2336,
19.512,
20.2052,
23.3963,
22.7409,
21.3313,
23.1971,
25.3035,
21.62,
21.742,
22.2965,
26.6227,
27.3737,
24.2287,
22.6273,
24.2591,
25.4162,
23.8046,
26.5751,
27.5479,
27.5151,
25.3177,
24.6836,
24.0413,
24.0943,
24.535,
28.1397,
22.7978,
28.014,
27.7458,
24.7731,
23.6939,
28.1733,
25.2406,
24.1265,
28.6072,
28.0904,
27.571,
22.3811,
26.0534,
26.6749,
28.4788,
27.8736,
28.0079,
25.7942,
25.7026,
26.024,
22.7935,
28.2387,
25.0732,
28.7421,
29.0572,
23.223,
26.2048,
28.7773,
23.524,
28.5954,
27.1032,
28.2797,
24.2881,
28.5292,
22.6961,
28.1058,
22.7172,
28.7307,
26.548,
29.1551,
23.9238,
27.6341,
28.956,
27.6352,
28.9492,
25.8734,
27.8937,
27.9892,
24.9279,
23.0169,
29.3828,
26.7004,
29.7277,
28.6593,
22.4823,
14.0293,
28.7826,
23.7811,
22.5628,
24.5928,
22.1224,
26.8039,
29.3908,
29.99,
14.4222,
29.4116,
24.3289,
28.1254,
14.8158,
29.2032,
21.7145,
22.7883,
26.9597,
29.0299,
29.1653,
29.5617,
21.4583,
26.6485,
25.7553,
27.9303,
27.0624,
27.0784,
13.4965,
21.0718,
26.4418,
22.2384,
23.1506,
27.9864,
21.6151,
24.1612,
14.4213,
30.7985,
30.9883,
29.7466,
30.6918,
27.6686,
14.5016,
20.5709,
29.1893,
30.1032,
27.3791,
28.6713,
13.0582,
22.0317,
14.5673,
27.4811,
26.9015,
21.151,
23.0037,
27.7579,
30.2897,
28.462,
32.0504,
30.9445,
14.3082,
27.8016,
13.897,
20.6142,
14.5259,
29.8876,
30.9967,
21.8678,
21.1796,
28.0351,
32.3331,
23.2113,
31.5364,
29.8995,
33.2182,
20.6607,
34.5912,
25.3999,
14.8658,
32.8574,
14.7563,
33.0453,
14.859,
22.4985,
28.2618,
21.1955,
14.8646,
29.4735,
34.0354,
28.6761,
20.3616,
28.1077,
15.2358,
24.0602,
35.6627,
20.5122,
30.9309,
15.8311,
15.8335,
35.7361,
20.6279,
25.8945,
15.0514,
15.3419,
35.9546,
35.8325,
34.4061,
16.0705,
15.0291,
39.1916,
33.6127,
27.4085,
20.474,
20.3653,
33.6134,
15.7887,
22.7711,
13.0614,
28.5268,
13.4258,
15.454,
13.5623,
36.1767,
37.271,
15.5167,
30.1398,
17.5633,
13.3153,
33.1071,
38.0968,
15.656,
13.3251,
25.0049,
16.4656,
15.6979,
15.7086,
36.4258,
13.4668,
37.5531,
35.1284,
19.4815,
13.8301,
15.961,
27.0953,
32.3693,
13.5886,
22.2174,
15.6361,
34.587,
13.6405,
15.8669,
15.1563,
13.7986,
14.5353,
29.3017,
13.6316,
16.3802,
35.8175,
16.4527,
16.1819,
34.6971,
13.5251,
16.477,
15.7863,
31.0912,
13.9439,
14.9549,
33.8614,
19.1533,
34.1565,
34.5221,
24.2742,
33.7682,
16.8433,
28.3829,
14.4333,
17.1314,
32.4624,
33.0693,
15.6284,
13.8062,
16.9936,
13.69,
29.7683,
33.413,
33.0205,
33.4767,
32.3281,
31.5452,
18.5673,
14.0792,
32.5122,
33.1943,
33.0467,
30.8567,
16.9662,
32.8138,
13.8221,
33.0052,
32.4842,
32.9732,
31.7352,
32.9045,
30.5223,
26.3559,
25.9439,
18.0971,
25.4918,
32.5929,
32.9244,
32.8668,
25.6247,
17.69,
32.864,
18.0513,
25.7628,
28.2483,
32.9035,
17.9206,
26.3824,
32.7214,
25.7439,
31.5504,
29.735,
25.6649,
33.051,
32.4108,
17.9364,
32.8912,
26.7538,
32.783,
25.4434,
32.2103,
26.3124,
18.0828,
18.0964,
18.1795,
32.6032,
33.6909,
17.9187,
32.268,
25.3406,
25.0143,
29.3443,
18.3279,
26.8073,
18.3769,
32.3783,
24.6238,
18.1223,
31.7891,
33.138,
18.7957,
38.3279,
17.6501,
25.3914,
18.2795,
23.5662,
17.9734,
17.8876,
30.1008,
30.1301,
