-0.0307792,
0.015595,
-0.436144,
-0.00370868,
0.280455,
14.1489,
0.148624,
-0.47977,
-0.0020715,
0.000951789,
-0.000639551,
0.00933032,
6.43962,
-0.00692528,
0.00149178,
-0.0100314,
-0.000143437,
0.00748225,
1.09408,
0.0183082,
3.03359,
-0.00283094,
0.00525023,
-0.0396857,
-0.121093,
13.8649,
0.299461,
0.192098,
-0.286078,
0.39281,
0.0139718,
-0.842768,
0.00338923,
-0.00750898,
-0.971902,
0.00622602,
0.00801436,
-0.00997506,
-0.00846935,
-0.0060264,
-0.296225,
0.00260192,
-0.00286179,
0.126055,
0.00128706,
-0.0630439,
3.97023,
0.00319594,
-0.00309943,
0.0282296,
-0.00541305,
-0.133765,
0.000979384,
0.00123928,
2.85985,
-0.0042049,
-0.00446056,
-0.420019,
0.00221311,
0.0338481,
6.63004,
-0.215137,
0.000841885,
0.00456551,
-0.0023217,
-0.00347289,
0.016679,
-0.117437,
0.0281742,
-0.0185154,
0.0182699,
-0.073334,
-0.0140045,
-0.000791551,
-0.0141564,
0.020952,
-0.0100845,
14.7734,
0.0202803,
-0.0110526,
-0.00703415,
-4.32084,
0.0173958,
0.0236618,
0.024108,
-0.00640069,
0.0086369,
-1.9925,
-0.0373313,
0.771567,
-0.00283555,
0.0994179,
0.0137155,
0.0143328,
-1.56677,
-0.00399147,
0.0118535,
-5.58752,
-0.0123669,
-0.0670597,
12.4077,
-0.0279602,
-0.00922162,
0.115687,
0.0898668,
-0.0208903,
-2.19852,
-0.00706233,
-0.0641843,
-0.00756762,
1.56856,
-4.9374e-05,
-15.297,
-0.03513,
0.0261529,
100.895,
0.30576,
-0.0300669,
0.0815563,
-0.269799,
-0.0512334,
-3.76102,
-0.000198416,
-0.108491,
0.0251894,
6.69504,
-0.00224849,
-0.00415874,
-0.104273,
0.0158873,
-0.0510615,
0.0108883,
2.80404,
-1.45623,
0.57212,
0.655682,
-1.03457,
-0.00817109,
-0.00261093,
0.0498675,
-0.0204846,
0.0212433,
0.0368893,
2.76005,
0.0776142,
-0.0173526,
0.0389165,
-0.093416,
0.0282683,
0.0214526,
-0.0204347,
0.0152697,
-0.0384068,
0.00162101,
-1.1124,
0.208518,
0.0227,
-0.00652353,
-5.64082,
30.7814,
-0.110402,
-0.00421688,
-0.186955,
-0.144344,
-0.171486,
-25.9605,
0.0655994,
0.0105769,
0.0133926,
-0.0294037,
0.00554936,
-0.22561,
0.0773292,
0.00378724,
0.0139344,
-0.380774,
-0.144128,
-0.158099,
0.00742636,
0.441112,
0.391255,
-0.166839,
-0.13387,
0.242666,
2.55425,
-4.66029,
0.0050761,
-0.00383214,
-0.00230088,
-0.386794,
2.70208,
-16.4953,
-0.00342592,
0.0282782,
0.341805,
-0.336153,
0.00202987,
0.00207588,
-0.33415,
0.54968,
