9.17271e-10,
6.35975e-10,
6.35975e-10,
-1.77339e-10,
-9.15942,
-1.99123,
0.0274401,
7.60798,
-171.449,
158.431,
137.998,
82.593,
-522.403,
118.385,
30.3275,
116.578,
51.0144,
248.479,
256.235,
-13.6097,
-2.1421e-10,
8.86386e-12,
8.86386e-12,
-2.95462e-11,
-2.94914e-10,
-1.18308e-10,
-1.18308e-10,
2.40046e-11,
2.97008e-10,
-1.73689e-12,
-1.73689e-12,
4.16854e-11,
9.99196e-12,
-1.82353e-10,
-1.82353e-10,
7.49397e-12,
1.30771e-10,
-1.60739e-10,
-1.60739e-10,
-1.45301e-11,
9.75534e-10,
7.37958e-10,
7.37958e-10,
4.20489e-10,
-33.8066,
22.4719,
83.2201,
-8.43966,
2.3408,
18.5972,
39.3197,
-16.6095,
-24.1994,
36.2328,
114.666,
-29.361,
-32.0666,
20.6454,
84.6474,
-11.9032,
4.51513,
-0.1784,
-0.367731,
-2.74156,
5.83629,
-12.0876,
-12.9222,
1.67909,
4.3077,
-8.21262,
-8.41849,
-2.46713,
1.81864,
-2.9192,
-1.73547,
-12.2064,
2.47278,
-5.13683,
-5.12428,
-2.58417,
-153.63,
418.421,
378.279,
-145.918,
460.795,
185.173,
-103.029,
-137.374,
123.288,
69.5293,
-9.31623,
-12.3073,
1.74423e-09,
-9.22277e-10,
-9.22277e-10,
4.21311e-12,
1.20271e-09,
-1.35089e-09,
-1.35089e-09,
-1.32332e-09,
-1.02233e-09,
5.72235e-10,
5.72235e-10,
-5.42832e-11,
-9.86387e-10,
2.551e-11,
2.551e-11,
8.1632e-10,
-1.25608e-09,
8.90179e-10,
8.90179e-10,
6.99036e-10,
1.45143e-09,
3.19811e-10,
3.19811e-10,
4.08216e-10,
-0.00694727,
-0.00199974,
0.000360954,
0.00558432,
-0.00765322,
-0.00387145,
0.00448859,
0.00282657,
-0.00625232,
-0.00101472,
0.00168515,
0.00469354,
-202.817,
-170.095,
15.4655,
-41.6903,
-195.516,
-235.275,
-38.1319,
-88.6661,
-229.242,
-21.2783,
160.514,
54.4533,
-273.725,
-203.053,
20.6524,
31.0336,
-198.159,
-133.14,
49.6139,
5.14,
-218.849,
-142.709,
-9.8269,
85.9494,
-106.184,
-181.488,
-77.5096,
-4.73835,
-332.291,
-135.753,
105.109,
89.3938,
418.752,
244.207,
-103.196,
-48.5453,
439.002,
130.211,
-162.049,
-134.301,
-139.269,
-123.004,
-55.4482,
73.0799,
-161.249,
-108.808,
-8.1249,
61.9377,
-100.234,
-271.122,
-194.495,
21.545,
119.786,
-101.881,
-195.834,
-25.7481,
-6.22869,
-0.229416,
-0.263583,
6.61707,
-2.98708,
-0.66678,
-0.715229,
3.54683,
-106.011,
-145.898,
-31.5258,
-12.8671,
-24.6533,
7.40116,
23.4101,
12.5749,
-44.1801,
3.46564,
30.9011,
22.5193,
-40.8446,
-39.8757,
-15.8078,
17.7054,
-0.000413125,
-0.000241298,
-0.00447663,
0.0028584,
-52.8337,
7.38582,
129.078,
-16.9212,
-30.9504,
-3.44537,
31.4678,
6.35401,
-79.0567,
-18.5251,
69.3606,
17.931,
0.833767,
-3.2817,
-3.30293,
-0.591786,
-2.41618,
-6.45206,
-6.82573,
6.5603,
-0.855411,
-5.5123,
-5.32362,
-1.28039,
12.7583,
-4.58576,
-5.45379,
-0.926446,
-2.46173,
4.27198,
5.58695,
-9.53021,
8.67639,
-7.22251,
-8.45333,
0.338995,
-21.0327,
-38.577,
-53.307,
116.644,
12.0906,
-16.5119,
-25.7559,
51.6331,
598.201,
200.866,
250.58,
-37.1092,
377.708,
83.6583,
143.312,
-53.7796,
-102.488,
211.484,
221.648,
174.045,
0.0634772,
0.913112,
1.27412,
-3.48085,
3.24926,
-1.03735,
-0.937052,
-4.18595,
2.26296,
0.922091,
1.71088,
-9.5768,
-0.0941097,
1.39849,
1.92407,
-4.8421,
-0.725031,
2.24731,
3.03773,
-6.51318,
-1.03767,
1.80656,
2.47192,
-5.16767,
8.48633,
