0,356,-0.259992
0,357,-0.159074
0,968,-0.626069
0,969,-0.142888
0,972,-0.654544
0,973,0.137369
1,92,-0.424615
1,93,-0.315709
1,356,-0.480634
1,357,0.16582
1,360,-0.612213
1,361,0.0816556
2,40,-0.55322
2,41,-0.479314
2,92,-0.264035
2,93,0.327373
2,96,-0.559239
2,97,0.0977851
3,0,-0.801407
3,1,0.146438
3,972,-0.120415
3,973,-0.223257
3,976,-0.660145
3,977,-0.0488988
4,40,-0.0812462
4,41,0.77215
4,100,-0.360827
4,101,-0.361618
4,104,-0.700569
4,105,0.216562
5,356,0.740626
5,357,-0.00674541
5,360,0.319596
5,361,-0.511144
5,968,0.145772
5,969,0.861441
6,0,0.212855
6,1,-0.349951
6,24,-0.483472
6,25,0.717962
6,1848,-0.402631
6,1849,-0.0156276
6,1852,-0.640885
6,1853,0.00101919
7,100,-0.25088
7,101,0.53308
7,108,-0.863932
7,109,-0.00271857
8,92,0.68865
8,93,-0.0116643
8,96,0.0897456
8,97,-0.688087
8,360,0.292617
8,361,0.429488
9,968,0.480298
9,969,-0.718553
9,972,0.774959
9,973,0.085888
9,976,-0.215313
9,977,0.238963
10,40,0.634466
10,41,-0.292836
10,96,0.469493
10,97,0.590302
10,104,0.224109
10,105,-0.457333
11,0,0.588553
11,1,0.203513
11,976,0.875459
11,977,-0.190064
11,1848,-0.467596
11,1849,0.0273004
12,24,-0.159749
12,25,-1.44257
12,32,-0.781449
12,33,-0.215472
13,24,0.643221
13,25,0.724608
13,28,-0.630349
13,29,0.238787
13,32,0.214982
13,33,0.878869
13,36,-0.532147
13,37,0.825358
13,1852,0.501551
13,1853,-0.0320163
13,2872,-0.373223
13,2873,-0.0299751
13,2876,-0.458983
13,2877,-0.525093
14,1848,0.870227
14,1849,-0.0116728
14,1852,0.139334
14,1853,0.0309971
14,2876,-0.531116
14,2877,0.567541
15,20,-0.801813
15,21,-0.214615
15,32,0.566467
15,33,-0.663397
15,36,-0.384299
15,37,-1.2031
16,108,0.328395
16,109,0.233141
16,112,-0.319692
16,113,0.365309
16,364,-0.776638
16,365,-0.122536
16,368,-0.319692
16,369,0.311958
17,100,0.611707
17,101,-0.171462
17,104,0.476459
17,105,0.240771
17,108,0.535537
17,109,-0.230423
17,112,-0.781765
17,113,-0.372302
18,2872,-0.279933
18,2873,0.0789729
18,2876,0.990098
18,2877,-0.0424473
19,20,0.211768
19,21,0.732839
19,28,0.237367
19,29,-0.873452
19,36,0.916446
19,37,0.377745
19,956,-0.652898
19,957,-0.386432
19,2860,-0.587537
19,2861,0.0309817
19,2864,-0.687218
19,2865,0.0167918
20,20,0.590045
20,21,-0.518223
20,2856,-0.646393
20,2857,-0.0295622
20,2860,-0.379231
20,2861,-0.0508493
21,28,0.392981
21,29,0.634665
21,956,-0.216855
21,957,0.783647
21,2872,0.653156
21,2873,-0.0489978
21,3680,-0.693126
21,3681,0.376629
22,2856,-0.053902
22,2857,0.072619
22,2860,0.966768
22,2861,0.0198676
22,2864,0.241498
22,2865,-0.824508
22,2868,-0.268903
22,2869,-0.0708789
22,3672,-0.675922
22,3673,-0.00204312
22,3676,-0.613557
22,3677,0.0435546
23,956,0.869753
23,957,-0.397215
23,2864,0.44572
23,2865,0.807716
23,2868,-0.491629
23,2869,0.0726756
23,3680,-0.238485
23,3681,-1.28385
23,3688,-0.726824
23,3689,0.000373565
23,3692,-0.221605
23,3693,-0.793863
24,364,0.465722
24,365,0.24556
24,372,-1.08755
24,373,0.000962544
25,112,1.10146
25,113,0.00699348
25,368,-0.462073
25,369,-0.629889
26,3680,0.931612
26,3681,0.907221
26,3692,-0.524316
26,3693,1.06358
27,2856,0.700295
27,2857,-0.0430568
27,3668,-0.613986
27,3669,-0.77643
27,3676,-0.139087
27,3677,-0.0847146
28,1856,-0.867591
28,1857,-0.160697
28,2868,0.760532
28,2869,-0.00179664
28,3660,-0.292109
28,3661,0.086416
28,3672,0.141659
28,3673,0.0877418
28,3684,-0.218596
28,3685,-0.0787167
28,3688,0.443454
28,3689,-0.0790366
29,3684,-0.612566
29,3685,0.0792054
29,3688,0.28337
29,3689,0.0786631
29,3692,0.745921
29,3693,-0.269715
30,3660,-0.412622
30,3661,-0.0886376
30,3664,-0.868198
30,3665,0.0400245
30,3668,-0.0562283
30,3669,1.63536
30,3672,0.534262
30,3673,-0.0856987
30,3676,0.752643
30,3677,0.0411599
31,2852,-0.75004
31,2853,-0.803423
31,3664,0.285278
31,3665,-0.0822027
31,3668,0.670214
31,3669,-0.858931
32,1856,0.362127
32,1857,0.761911
32,1860,-0.733755
32,1861,0.0491087
32,3684,0.831162
32,3685,-0.000488742
33,960,-0.681446
33,961,0.665533
33,964,-0.781385
33,965,-0.319747
33,1856,0.505464
33,1857,-0.601214
33,1860,-0.205279
33,1861,-0.0659869
33,2852,-0.0465132
33,2853,1.52859
33,3660,0.704731
33,3661,0.00222159
33,3664,0.582921
33,3665,0.0421782
34,364,0.310917
34,365,-0.123024
34,368,0.781765
34,369,0.31793
34,372,0.310917
34,373,-0.242474
34,2896,-0.876353
34,2897,-0.0150447
35,372,0.776638
35,373,0.241511
35,2888,-0.819867
35,2889,0.100981
35,2896,-0.067848
35,2897,0.0150899
36,344,-0.696536
36,345,-1.05311
36,960,-0.0902616
36,961,-1.34967
36,2852,0.796554
36,2853,-0.725165
37,964,0.087898
37,965,0.782669
37,980,-0.67118
37,981,0.93311
37,1860,0.939034
37,1861,0.0168782
38,344,-0.0500498
38,345,2.2679
38,352,-0.600508
38,353,0.871557
38,960,0.771707
38,961,0.68414
38,964,0.693487
38,965,-0.462921
