-0.000148408,
-0.000109814,
-0.000130717,
8.99475e-05,
-1.93049e-05,
0.000144623,
-0.000222491,
-0.00029402,
9.22109e-05,
9.04592e-05,
1.93468e-05,
3.25221e-05,
1.32957e-05,
1.42985e-05,
-5.46e-05,
-8.1042e-05,
0.000658795,
0.000420244,
2.80774e-05,
0.000302972,
0.000179684,
2.27106e-07,
-0.000381654,
-4.9288e-05,
-0.000216829,
-0.000553038,
-3.90647e-05,
-1.00547e-05,
0.000198823,
8.67897e-05,
0.00011357,
-1.54661e-05,
-8.0243e-05,
-0.000225505,
-273.168,
46.3424,
-0.000102698,
-5.83765e-06,
7.72937e-05,
-3.2127e-05,
0.000248571,
-7.5365e-05,
2.46417e-05,
-9.44465e-06,
3.2799e-06,
-3.1774e-06,
7.07079e-07,
1.81346e-06,
-1.61826e-06,
-212.187,
1.67836e-08,
1.89093e-09,
-1.21594e-05,
-51.3308,
491.292,
39.7034,
-114.732,
2.78458,
-0.00606876,
0.0214872,
-0.0256914,
-17.4872,
0.0388904,
-0.000562041,
-0.000284021,
-0.0285034,
-0.000648464,
-0.0242474,
-0.000230928,
-0.000201013,
0.0409578,
16.1291,
-17.5027,
-0.0229687,
5.25992,
-0.000145566,
-0.000204546,
-0.000277437,
0.0334623,
-0.0230884,
0.00133808,
-0.00854908,
-0.028244,
0.0280613,
0.000208066,
0.0122793,
-0.00746373,
0.0260382,
-0.00968419,
-7476.21,
-0.0112181,
0.0361845,
0.0226857,
-0.0323493,
-0.0368705,
-0.0176978,
4.72463,
-0.000723506,
0.0355081,
-0.00147846,
0.000726944,
-0.0254449,
0.020935,
-0.00109282,
0.0486016,
0.00121204,
-0.0420701,
-0.00628268,
0.00253992,
-0.00157868,
-3122.6,
-0.00265355,
-0.00274931,
-0.00192669,
-0.00490129,
0.0548074,
10801.4,
0.000259849,
-0.0480938,
0.00720691,
-0.00941496,
0.000884877,
-0.00442243,
10.6678,
-0.00356554,
0.00563458,
0.06943,
-0.00562444,
-0.0336228,
-0.00505378,
-0.00503234,
-0.0126007,
-0.00889756,
-0.0186939,
0.0136676,
-0.00958429,
-0.00402804,
-533.354,
-0.0130146,
0.0475792,
6.00152,
0.0132886,
-0.00122713,
-0.0220395,
0.0297699,
34.1988,
-0.0366073,
-0.00751871,
-0.00935564,
0.00832664,
-0.0567469,
-0.0184887,
0.0647371,
5.96018,
60.5253,
511.475,
0.00138124,
-7.63418,
3.0992,
0.0636398,
0.0156474,
-0.0273714,
1.51932,
0.588196,
0.411423,
0.106614,
0.127448,
0.0200027,
0.0331654,
0.106666,
-4.69345,
0.394354,
-0.00139955,
-160.188,
4.01992,
1.0217,
0.00827097,
0.092111,
-0.0100846,
0.488922,
-0.0132569,
0.0417482,
-101.325,
0.389491,
0.00622129,
-5.48317,
0.26954,
-0.020805,
-0.00512606,
0.600524,
-0.00810545,
-0.0316769,
-0.00341739,
0.0414535,
1.81005,
-0.0251486,
-0.019332,
-0.00295242,
0.0187795,
0.446426,
5.29445,
-0.00526616,
0.329943,
0.0825772,
-0.0205952,
-0.000191575,
0.0474494,
0.0161786,
-42.4782,
-20.8764,
-1.84977,
-0.00118078,
5.25017e-05,
-0.0260001,
0.763886,
-0.0032127,
0.570765,
-0.000540725,
-1.01716,
0.0165288,
-0.0467938,
0.00141633,
