-9.28999e-12,
1.66309e-12,
2.2117e-11,
1.23451e-11,
-1.71584e-11,
1.53023e-11,
1.77972e-12,
-1.8637e-11,
-2.35812e-11,
-2.49913e-11,
1.30375e-11,
-8.7283e-12,
-3.93493e-13,
1.65181e-11,
1.88302e-11,
-7.69019e-12,
-2.58235e-11,
4.57591e-11,
-2.08481e-11,
5.23355e-12,
6.80717e-12,
4.79027e-13,
-6.20718e-12,
-5.06978e-12,
2.87945e-11,
-1.98924e-11,
1.27325e-12,
-2.37005e-12,
-6.74273e-13,
-3.92378e-12,
1.48348e-11,
-3.65984e-12,
5.58979e-12,
-2.39892e-12,
-259.181,
42.9935,
1.91891e-13,
-7.63326e-12,
2.01488e-13,
2.51276e-12,
-3.48765e-13,
3.44897e-13,
1.26653e-13,
6.55585e-14,
-4.10256e-13,
9.14125e-14,
-2.63086e-13,
6.45354e-13,
-3.84339e-13,
-35.2293,
-4.12315e-13,
3.65153e-13,
3.43996e-14,
-38.2816,
268.047,
38.5117,
-106.299,
-2.89915,
-0.00604692,
0.0214598,
-0.025668,
-19.1244,
0.0388353,
-0.000546515,
-0.000300203,
-0.0284906,
-0.000680627,
-0.0242481,
-0.000215366,
-0.000197974,
0.0408801,
16.3979,
-76.8991,
-0.0229731,
3.84672,
-0.000100992,
-0.000157571,
-0.000367615,
0.0334191,
-0.0230817,
0.00145617,
-0.00857454,
-0.0281984,
0.0280172,
0.000182238,
0.0122076,
-0.00748914,
0.0259568,
-0.00968228,
195.327,
-0.0112191,
0.0360631,
0.0224631,
-0.0321931,
-0.0368646,
-0.017648,
6.32557,
-0.000771352,
0.0356396,
-0.00149037,
0.000734723,
-0.0253375,
0.0207679,
-0.00111924,
0.0485162,
0.00133442,
-0.0420209,
-0.00652218,
0.00269844,
-0.00172194,
-3.04241,
-0.00283469,
-0.00316243,
-0.00179762,
-0.00477017,
0.0548187,
108.409,
0.000464688,
-0.0480426,
0.00761733,
-0.00975412,
0.000914847,
-0.00487991,
12.4514,
-0.00368715,
0.00659394,
0.0694493,
-0.00513744,
-0.0335757,
-0.00612591,
-0.00564477,
-0.013711,
-0.0079594,
-0.0187142,
0.0132877,
-0.00670053,
-0.0040892,
-608.764,
-0.012924,
0.0478696,
5.51871,
0.01418,
-0.00515716,
-0.0208564,
0.0273795,
14.2459,
-0.0307364,
-0.0118426,
-0.00553454,
0.00509027,
-0.0528106,
-0.0109805,
0.0574191,
5.13047,
47.721,
578.212,
-0.00500445,
-7.98182,
2.85534,
0.0498978,
0.0182916,
-0.0365759,
1.32149,
0.508241,
0.359427,
0.085593,
0.0909888,
0.020652,
0.0266893,
0.0876996,
-3.93971,
0.349474,
-0.00135625,
-158.529,
4.67662,
0.960407,
0.00828739,
0.0805423,
-0.0100797,
0.442881,
-0.0132851,
0.0417196,
-95.0438,
0.343027,
0.00624712,
-5.3235,
0.23693,
-0.0208,
-0.00506014,
0.59533,
-0.00813345,
-0.0297783,
-0.00341659,
0.0435632,
1.74867,
-0.0251648,
-0.019374,
-0.00292322,
0.0187509,
0.430495,
4.50071,
-0.00524374,
0.295995,
0.0824549,
-0.0206079,
-0.000231069,
0.0551857,
0.0161496,
-38.7799,
-18.6089,
-1.84172,
-0.00117221,
0.000137171,
-0.0259064,
0.742773,
-0.00320167,
0.593153,
-0.000561011,
-1.20403,
0.0165874,
-0.0394436,
0.00141734,
0.00522556,
-0.00216194,
-0.0333475,
-0.0320268,
-0.000153647,
-0.00248746,
0.568175,
0.00903285,
0.0693987,
0.545858,
0.0112186,
-0.0228334,
-0.000425657,
-0.00957289,
0.0708936,
-0.00536156,
-1.15902,
-0.00154053,
1.1089,
0.000768642,
-7.14514,
-0.00163824,
-0.0076763,
-0.0237937,
-0.0417558,
-0.334192,
-0.00836364,
-0.223527,
-0.00538938,
-0.00133341,
3.01187,
4.21904,
-0.0565007,
0.0226895,
0.0456981,
0.000803888,
-0.0064425,
-0.000711668,
1.95736,
-0.0227815,
0.000327913,
-0.00305628,
-0.130637,
-0.0167401,
-0.218473,
0.0486744,
1.00814,
0.0562165,
1.60441,
-0.048397,
-3.06077,
29.355,
-0.00604954,
-0.000581844,
-0.000425016,
0.00197461,
-0.281783,
0.00304702,
-0.0446182,
0.00238206,
-8.16556,
0.572555,
0.0028732,
-0.424047,
-0.374353,
-0.305678,
0.0024995,
-10.9892,
-5.43803,
0.226884,
0.0264392,
0.000362733,
0.00527132,
0.0141694,
0.00031006,
-0.0291703,
0.0189314,
-1.74684,
0.00994984,
-2.93113,
-7.6368,
0.0108893,
-0.0124263,
-0.000772468,
-0.0528364,
-0.0347129,
0.889105,
0.00865683,
-0.0021404,
-1.95513,
-3.10327,
0.0404289,
-0.00408335,
0.311739,
0.0424667,
0.790041,
0.329336,
-0.125098,
-0.10105,
0.00677377,
-0.00176218,
0.176234,
-0.579239,
-0.00218569,
-1.95702,
0.0949773,
-0.850348,
-0.0606909,
