9.39435e-05,
7.26099e-05,
8.8336e-05,
-6.25408e-05,
1.82273e-05,
-8.99524e-05,
0.00014549,
0.000193942,
-6.43808e-05,
-6.01654e-05,
-1.59339e-05,
-1.42621e-05,
-1.02453e-05,
-7.48898e-06,
3.18427e-05,
5.30574e-05,
-0.000431097,
-0.000270383,
-1.78262e-05,
-0.000197995,
-0.000116907,
5.53481e-07,
0.000245937,
3.07469e-05,
0.000133513,
0.000353178,
2.6885e-05,
6.50518e-06,
-0.000126853,
-5.73572e-05,
-7.12764e-05,
1.12153e-05,
5.08134e-05,
0.000145926,
519.709,
-17.1502,
1.19357e-05,
3.9851e-06,
-9.73326e-05,
2.2327e-05,
-8.01781e-06,
4.78374e-06,
-1.15036e-05,
-2.49513e-07,
-1.95705e-08,
-2.66269e-07,
-5.38642e-07,
-1.53441e-07,
1.46977e-07,
-405.436,
-2.20471e-08,
5.49367e-08,
3.63193e-07,
16.9201,
10.4179,
-9.91619,
-35.3354,
6.5693,
0.0054084,
-0.0182384,
0.0211323,
-14.971,
-0.0343985,
0.00105138,
0.000798575,
0.0234964,
7.86798e-05,
0.019849,
0.00106323,
-0.000387834,
-0.0354913,
13.9105,
-96.4215,
0.0187154,
-5.52614,
0.000811034,
0.00207616,
-0.00064942,
-0.0302093,
0.0195585,
0.00363851,
0.0085058,
0.0260777,
-0.0232788,
8.70071e-05,
-0.0125658,
0.00777075,
-0.0224209,
0.00980975,
969.049,
0.0122346,
-0.0386463,
-0.0292681,
0.046055,
0.0314472,
0.0194281,
-16.9263,
-0.0009705,
-0.026438,
1.62848e-05,
0.00284449,
0.0271522,
-0.0250389,
-0.000179923,
-0.0519905,
0.00297943,
0.0372029,
0.00706153,
0.0130473,
0.000274106,
-194.713,
-0.000352984,
0.00129997,
-0.00352554,
0.000394388,
-0.0610041,
448.205,
0.00196675,
0.0410852,
0.00841908,
-0.000322528,
0.00380783,
0.00231764,
-1.27838,
0.0036759,
0.00500397,
-0.0768733,
8.58636e-05,
0.0287312,
-0.00349414,
0.00547495,
0.00108486,
0.0345655,
0.0156668,
-0.00671075,
0.000305823,
0.00258998,
-1129.79,
-0.0118203,
-0.048079,
-6.07885,
-0.00948249,
-0.0191823,
0.0614076,
-0.0399855,
83.6004,
0.00395191,
-0.0323629,
0.0488344,
-0.0149965,
-0.00951318,
0.0394449,
-0.0631382,
-2.31878,
-13.6803,
-149.57,
-0.03259,
0.240784,
-0.92749,
-0.0625876,
0.015946,
-0.0482505,
-0.5682,
-0.236725,
-0.136053,
-0.0797465,
-0.149327,
0.00182348,
-0.0451934,
-0.0554862,
-2.77979,
-0.310195,
0.00102306,
42.7129,
-0.232584,
-0.7102,
-0.00559673,
-0.0465994,
0.00722728,
-0.197364,
0.00806507,
-0.029601,
37.6984,
-0.125368,
-0.00392688,
-0.129318,
-0.104843,
0.0124338,
0.00593386,
-0.0303542,
0.00550574,
-0.0117414,
0.00381582,
0.00164037,
0.165846,
0.0167258,
0.0113267,
0.00123527,
-0.0120618,
0.0234051,
-1.37339,
0.00657984,
-0.131563,
-0.061509,
0.0129081,
0.000477663,
0.0298,
-0.0105625,
-4.59026,
0.89612,
0.323122,
0.000853345,
-0.000311095,
0.0207275,
0.0317698,
0.00402763,
0.201477,
-0.00207549,
-0.181683,
-0.0121421,
0.0143531,
-0.00263218,
0.108914,
0.00295508,
0.0222376,
0.0296854,
-0.00109628,
0.00345126,
-1.92197,
-0.00308249,
0.17798,
-0.270955,
-0.0111046,
0.0199902,
-0.00330494,
0.0100985,
-0.0563077,
0.0084127,
-0.340616,
-0.00544332,
-0.816332,
-0.00631657,
-0.0935147,
0.00177148,
0.0103878,
0.0143621,
0.597677,
0.567599,
0.0162243,
-1.24264,
0.012124,
-0.00170721,
-3.40566,
2.39056,
0.0964314,
0.829698,
-0.0396593,
-0.00155797,
-0.000613191,
-0.00285573,
0.731272,
0.0307205,
0.00219046,
0.00887214,
0.233822,
0.0102614,
0.436322,
-0.0598708,
0.243891,
0.382416,
1.61629,
0.248101,
-0.0277683,
-3.45075,
0.00196083,
0.00040552,
0.00119435,
-0.000195078,
0.324935,
0.000473952,
0.0556626,
-0.00324598,
0.911195,
0.897244,
0.00623381,
-0.0613759,
-0.0312939,
0.121449,
-0.00039436,
-0.0926126,
-0.345755,
0.760309,
-0.0530201,
-0.00224264,
0.000758314,
0.00355175,
0.000856155,
0.0411161,
-0.0473645,
-2.09156,
-0.00430724,
-0.0644194,
0.333264,
-0.000853442,
0.0134362,
0.00372471,
-0.0360976,
0.0258813,
-2.2177,
0.00529179,
0.00894433,
-0.141059,
0.349207,
-0.0156099,
0.0108859,
0.731967,
-0.00499932,
1.19563,
1.6696,
0.532477,
-0.0808521,
-0.165993,
0.00696498,
-2.58989,
0.933826,
0.0068346,
0.100638,
-0.0794193,
-1.13056,
0.0437726,
0.00442516,
0.473221,
0.0163212,
0.036294,
0.00411408,
-2.41346,
-0.309686,
-0.98801,
1.60851,
0.0538868,
1.65322,
-0.123586,
1.12403,
-0.128227,
0.00363789,
0.563736,
-0.0323653,
-0.720564,
0.876928,
1.70419,
-0.509348,
-0.010983,
0.219341,
-2.79357,
0.0740825,
0.0319678,
-0.00156021,
1.73328,
-0.0172144,
0.814563,
0.371452,
-0.666991,
-0.0268007,
0.0333596,
0.0198089,
-0.0809864,
0.58338,
1.09514,
0.128939,
1.45781,
-0.107714,
0.00995528,
-0.00953011,
0.225831,
-1.16141,
-0.0395637,
-0.825591,
-0.105024,
-3.14089,
0.220671,
0.323651,
0.470131,
-0.449348,
-0.109814,
0.0153387,
-0.185577,
0.0841105,
0.000789337,
0.197266,
1.15986,
-0.388581,
0.495315,
-0.387663,
0.649448,
-1.91344,
-0.366945,
1.87336,
0.309775,
1.16576,
-0.165676,
-0.675589,
-0.0798962,
0.179278,
-0.38375,
1.84246,
1.14803,
-0.38179,
-0.117458,
0.00255635,
-0.392202,
0.0770542,
-0.475157,
-0.48475,
0.200248,
-0.106541,
0.103209,
-0.000579405,
-0.0919397,
-0.436782,
0.119563,
0.0387964,
-0.0756422,
-0.0375963,
-0.0312079,
-0.627319,
-0.0249679,
-0.11611,
0.0178126,
0.369298,
-0.0147397,
0.121993,
-0.276007,
-0.159624,
-0.00148811,
-0.0195975,
-1.9009,
-0.170442,
0.497697,
-0.134415,
0.0210741,
0.675387,
-0.216529,
0.0461219,
-0.123486,
0.0766011,
-0.00775467,
0.483204,
-0.0414663,
1.66317,
-0.0359523,
0.00743599,
-0.076141,
-0.798515,
0.0238944,
0.791994,
0.0103136,
0.00754731,
-0.444105,
0.0917769,
0.0258929,
0.0192173,
2.30249,
-0.355758,
0.0501647,
0.00850202,
-0.102779,
-0.58615,
-0.274084,
0.0306176,
-0.352711,
0.665103,
0.0960481,
-0.275176,
0.0169768,
0.00162263,
0.0117534,
0.0818863,
0.0212357,
0.0657488,
-0.0432871,
0.00356449,
0.0445526,
0.510036,
-0.0902921,
0.172102,
0.0123958,
-0.263254,
0.054904,
-0.00918601,
-0.0234243,
0.00279094,
-0.235569,
0.0247542,
0.00247689,
-0.0032811,
-0.0145767,
-0.00189802,
0.000723793,
-0.0114333,
0.393754,
-0.173749,
0.0665779,
-0.0194312,
0.137492,
-0.0100984,
-0.00552117,
0.0586597,
-0.00879074,
0.00484397,
0.00201469,
-0.92858,
-0.317477,
-0.519704,
0.0313655,
0.00698498,
-0.140527,
-0.0312061,
0.326985,
0.0255062,
0.130024,
0.00950407,
0.0702703,
-0.00994655,
-0.00435242,
-0.0066073,
-0.00798333,
-0.0074552,
0.0178883,
0.540909,
0.00839363,
0.185897,
0.0257505,
-0.826774,
0.000210389,
-0.404486,
0.0669243,
-0.0495986,
-0.00517304,
-0.0263197,
0.000871814,
0.0346011,
-0.00365773,
0.0191882,
-0.985671,
-0.169129,
-0.0292561,
1.17682,
0.00367577,
-0.00547097,
0.0242591,
-0.623084,
0.0737731,
-1.93928,
-0.12566,
-0.0178128,
-0.0121703,
-0.228466,
-0.962375,
0.0282638,
-0.00602807,
0.381772,
-0.00213189,
0.340028,
-0.178686,
0.599029,
0.0380969,
0.127439,
-0.014901,
0.023308,
0.0596506,
-0.0475848,
0.0337404,
0.0272146,
-0.0424307,
-0.357913,
-0.0931119,
-0.0133968,
-0.000918882,
0.000822663,
-0.609045,
-0.0119966,
-0.018397,
-0.0135138,
1.63179,
0.246623,
0.00252936,
0.0382288,
-1.27452,
-0.0323298,
-0.17199,
0.00563524,
0.354512,
-0.00239273,
-0.0987982,
-0.0311749,
-1.08779,
-0.0141942,
-0.00513033,
0.259595,
0.0277321,
0.0125757,
-0.11363,
0.0185991,
-0.0112938,
0.0154054,
0.403542,
0.00313834,
