1.55509e-13,
-1.41805e-13,
-8.34842e-13,
1.30697e-13,
-9.11425e-14,
-4.16393e-13,
-1.89478e-13,
7.69952e-14,
1.71097e-13,
5.82599e-13,
-4.19577e-13,
-3.47957e-15,
-1.55446e-13,
-2.0702e-13,
2.86713e-14,
2.13355e-14,
3.74472e-13,
-8.46843e-13,
9.47962e-14,
-5.83414e-14,
-1.2012e-13,
1.1381e-13,
-3.51554e-15,
9.43575e-14,
-4.45525e-13,
1.08157e-13,
5.15154e-14,
-6.07486e-14,
4.32875e-14,
7.18137e-14,
-1.03685e-13,
4.69105e-14,
5.06961e-15,
5.53207e-15,
-6.64332e-13,
-5.1102e-13,
-4.06779e-14,
7.39821e-15,
-4.47538e-14,
2.10861e-14,
1.36406e-14,
1.12078e-14,
7.38589e-15,
-3.08237e-13,
-7.37316e-14,
-4.23131e-13,
-3.59695e-13,
-3.66122e-13,
-5.49529e-13,
-23.304,
-3.9072e-13,
-5.54271e-13,
-4.28167e-13,
-112.838,
-69.1438,
-84.0447,
-95.9604,
-98.5758,
-111.413,
-111.395,
-111.43,
-96.4843,
-111.371,
-111.405,
-111.419,
-111.431,
-111.387,
-111.431,
-111.422,
-111.41,
-111.364,
-107.012,
-94.3329,
-111.428,
-96.9517,
-111.397,
-111.417,
-111.372,
-111.354,
-111.425,
-111.407,
-111.533,
-111.418,
-111.357,
-111.387,
-111.272,
-111.284,
-111.513,
-111.296,
-130.956,
-111.311,
-111.259,
-111.356,
-111.408,
-111.542,
-111.327,
-98.0508,
-111.282,
-111.499,
-111.299,
-111.387,
-111.334,
-111.35,
-111.313,
-111.242,
-111.526,
-111.55,
-111.339,
-111.476,
-111.269,
-105.85,
-111.293,
-111.317,
-111.425,
-111.38,
-111.241,
-117.053,
-111.518,
-111.553,
-111.501,
-111.34,
-111.536,
-111.303,
-100.215,
-111.267,
-111.467,
-111.239,
-111.426,
-111.555,
-111.378,
-111.282,
-111.33,
-111.504,
-111.544,
-111.521,
-111.47,
-111.533,
-100.022,
-111.419,
-111.249,
-99.2935,
-111.275,
-111.357,
-111.514,
-111.305,
-103.356,
-111.461,
-111.378,
-111.503,
-111.308,
-111.428,
-111.43,
-111.235,
-108.859,
-105.479,
-99.83,
-111.354,
-102.321,
-110.379,
-111.294,
-111.342,
-111.334,
-110.976,
-111.173,
-111.215,
-111.29,
-111.236,
-111.239,
-111.185,
-111.263,
-106.378,
-111.157,
-98.709,
-111.146,
-110.916,
-111.051,
-98.7027,
-111.271,
-98.7139,
-111.212,
-98.717,
-98.6944,
-113.86,
-111.226,
-98.7935,
-103.999,
-111.252,
-98.717,
-98.7081,
-111.218,
-98.7967,
-111.144,
-98.7135,
-111.215,
-111.252,
-98.8,
-98.7168,
-98.6961,
-98.7904,
-111.214,
-111.593,
-98.7089,
-111.219,
-98.6828,
-98.7149,
-98.7939,
-111.257,
-98.7879,
-112.377,
-113.04,
-101.668,
-98.6989,
-98.7907,
-98.7135,
-111.098,
-98.7985,
-111.094,
-98.6866,
-111.923,
-98.7868,
-111.162,
-98.7061,
-111.251,
-98.7947,
-98.8038,
-98.7223,
-98.6928,
-98.7905,
-106.136,
-98.7839,
-111.155,
-111.029,
-98.7639,
-111.199,
-98.6983,
-98.7352,
-98.6776,
-98.7949,
-99.4968,
-98.6829,
-111.112,
-98.7134,
-111.2,
-98.8012,
-98.7987,
-98.8045,
-110.685,
-110.942,
-98.7902,
-101.735,
-98.7704,
-98.6941,
-110.338,
-109.135,
