5.55869e-13,
-2.35789e-13,
-1.15169e-12,
-3.5829e-13,
-8.9414e-13,
5.50426e-13,
-2.50464e-13,
-4.62341e-13,
1.41951e-13,
8.09909e-13,
-1.0015e-12,
5.01399e-13,
-1.8566e-14,
-1.72826e-13,
-9.01626e-14,
1.06031e-13,
-8.80223e-13,
-1.4707e-12,
1.42258e-13,
-1.55691e-13,
-5.87369e-14,
-7.1977e-14,
-4.52151e-14,
7.84216e-14,
-1.79099e-12,
-1.69229e-13,
1.99346e-14,
-2.17397e-14,
5.28444e-14,
1.26817e-13,
-1.90773e-13,
1.01883e-13,
-6.8605e-15,
4.99715e-14,
-3.52379e-13,
-8.09314e-13,
-2.50811e-14,
7.17426e-14,
-2.32703e-14,
1.52853e-14,
3.78425e-14,
-1.69995e-15,
-2.39513e-15,
-1.03128e-13,
-4.72386e-14,
1.61832e-13,
1.40987e-13,
-2.1125e-14,
1.47753e-13,
44.7248,
5.43078e-14,
8.12461e-14,
-2.26037e-13,
86.0307,
107.515,
114.725,
114.338,
103.745,
134.898,
134.922,
134.874,
114.111,
134.95,
134.909,
134.89,
134.874,
134.928,
134.874,
134.886,
134.901,
134.954,
94.3821,
107.879,
134.877,
105.707,
134.913,
134.892,
134.934,
134.957,
134.879,
134.903,
134.824,
134.888,
134.949,
134.921,
135.028,
135.012,
134.855,
134.997,
83.7062,
134.981,
135.044,
134.943,
134.902,
134.812,
134.965,
94.383,
135.014,
134.874,
134.993,
134.926,
134.957,
134.949,
134.976,
135.064,
134.836,
134.799,
134.951,
134.893,
135.027,
79.1213,
134.994,
134.967,
134.917,
134.937,
135.063,
-4.60215,
134.854,
134.799,
134.879,
134.952,
134.827,
134.974,
78.2329,
135.015,
134.908,
135.062,
134.929,
134.798,
134.939,
134.978,
134.947,
134.888,
134.818,
134.861,
134.932,
134.839,
-95.87,
134.941,
135.015,
67.3959,
134.977,
134.923,
134.932,
134.925,
39.0205,
134.972,
134.932,
134.999,
134.86,
135.026,
135.114,
134.746,
148.598,
162.817,
205.004,
134.952,
77.1223,
142.283,
134.813,
135.296,
135.097,
138.735,
136.765,
135.631,
134.838,
135.295,
134.618,
134.545,
134.962,
95.0851,
136.9,
95.6651,
135.341,
141.836,
138.415,
95.6814,
134.603,
95.6526,
135.631,
95.6447,
95.7022,
140.061,
134.886,
95.5445,
93.6673,
134.525,
95.6447,
95.667,
135.386,
95.5345,
134.417,
95.6536,
134.413,
135.234,
95.5238,
95.6445,
95.6913,
95.5539,
134.358,
133.887,
95.6636,
134.166,
95.7276,
95.6494,
95.5439,
134.268,
95.5631,
117.755,
126.226,
96.337,
95.6782,
95.5547,
95.6531,
133.083,
95.5311,
131.851,
95.7039,
127.909,
95.568,
134.315,
95.6622,
133.879,
95.5448,
95.5141,
95.6414,
95.6826,
95.559,
103.099,
95.5759,
133.069,
128.193,
95.6029,
134.222,
95.6691,
95.6303,
95.7217,
95.55,
96.3991,
95.693,
119.82,
95.6504,
115.842,
95.5256,
95.5363,
95.5151,
129.431,
131.508,
95.566,
97.8169,
95.5964,
95.67,
122.268,
108.749,
133.996,
125.849,
95.7144,
95.6315,
95.6836,
95.6552,
115.682,
95.5455,
95.605,
95.5747,
133.26,
95.5155,
112.267,
95.7078,
123.349,
127.245,
119.457,
129.804,
108.712,
114.282,
95.6827,
95.5299,
95.6637,
95.6212,
131.657,
95.6428,
95.5678,
95.5954,
109.244,
97.6954,
95.6954,
103.748,
95.8191,
100.397,
95.6766,
106.222,
105.882,
96.0933,
95.7128,
95.5794,
95.6231,
95.6532,
95.5989,
95.5593,
95.722,
102.105,
95.7001,
101.858,
102.658,
95.6801,
95.5462,
95.5778,
95.7164,
95.53,
97.7767,
95.6288,
95.5988,
97.7281,
99.112,
95.6682,
95.5601,
95.4141,
95.6954,
96.4697,
95.18,
95.4744,
95.5668,
95.6945,
95.5787,
93.3967,
95.8197,
95.5431,
95.5939,
95.7127,
94.1322,
95.5145,
95.5964,
95.0395,
95.6348,
95.6758,
95.5657,
88.5028,
92.0916,
92.3663,
93.3871,
95.4093,
91.033,
95.5753,
89.1309,
95.6897,
95.5381,
89.8228,
95.5912,
89.0522,
94.1409,
90.0291,
88.4596,
95.7103,
95.1045,
83.0952,
87.1053,
95.5141,
95.5612,
86.6938,
95.5894,
85.1088,
94.65,
84.6293,
95.5877,
95.3415,
95.5287,
95.6954,
83.5466,
82.7149,
82.7393,
82.2859,
80.3396,
95.5441,
95.5677,
94.966,
80.1139,
95.4918,
79.8934,
95.6428,
75.7799,
79.0313,
77.0044,
78.3305,
76.5101,
95.5877,
74.7491,
72.7794,
95.3118,
73.8695,
73.4482,
70.2357,
68.5075,
70.546,
71.6676,
71.1295,
69.3707,
63.6968,
64.8014,
67.1535,
63.8647,
60.2888,
64.8653,
64.6769,
63.6104,
56.889,
58.199,
59.9988,
61.7147,
57.0838,
34.8338,
58.0596,
54.1594,
52.4679,
52.9895,
55.2476,
34.8927,
34.7524,
56.9146,
34.9537,
49.3382,
34.669,
48.9686,
49.4899,
35.0213,
34.7829,
47.3527,
35.1364,
34.9065,
34.3902,
46.7005,
48.0811,
34.6173,
50.8733,
49.3739,
34.4156,
34.4442,
45.669,
51.6109,
52.2848,
35.3834,
34.673,
44.1868,
35.0574,
34.3668,
44.4591,
34.5654,
34.4866,
42.9809,
34.7547,
41.065,
35.7546,
34.4271,
34.8349,
38.691,
34.602,
36.5815,
34.6558,
34.3952,
35.2699,
39.7512,
34.5353,
34.4544,
37.4061,
45.9171,
34.3608,
34.493,
44.0907,
35.8733,
34.8222,
34.6674,
41.0529,
47.2044,
39.5114,
42.0094,
34.6087,
31.4193,
34.4232,
34.6762,
34.5687,
34.6539,
34.6365,
34.4774,
34.4497,
36.8353,
31.5051,
35.5665,
34.5229,
34.8544,
31.3789,
34.4332,
34.5974,
34.5614,
34.4306,
34.38,
34.3996,
34.4158,
34.6093,
34.4694,
34.4945,
40.9316,
43.3085,
41.9697,
31.3406,
34.6223,
34.2922,
34.5754,
34.5464,
34.4546,
34.5961,
34.5158,
31.4177,
35.8999,
34.8093,
33.6379,
33.7834,
34.479,
31.57,
34.6312,
37.2377,
34.45,
40.2961,
33.3217,
31.3257,
34.5718,
31.4939,
38.6744,
34.498,
34.6045,
34.541,
33.5089,
34.4626,
36.6948,
34.4445,
33.7213,
31.3657,
37.3232,
31.3126,
34.644,
31.425,
34.4908,
34.476,
34.5507,
34.5811,
35.8951,
30.9615,
31.9532,
30.8419,
31.7757,
34.46,
34.6102,
34.4428,
32.5163,
31.3204,
30.3868,
31.5359,
34.4843,
31.466,
31.7241,
33.6634,
34.5578,
31.3842,
33.0883,
34.4723,
33.2919,
31.5084,
33.4294,
31.3298,
31.887,
34.4833,
34.5752,
30.3023,
31.3486,
31.3032,
34.4393,
34.6312,
32.0379,
31.4933,
31.4275,
34.4731,
34.4593,
26.6328,
31.289,
31.3649,
34.4841,
27.3138,
31.6906,
34.5948,
31.3302,
26.3328,
31.3104,
31.3866,
31.5612,
30.7786,
31.5797,
31.455,
31.6028,
24.2981,
34.4771,
31.3927,
28.8686,
31.2291,
31.5476,
25.2183,
34.448,
31.3299,
31.5346,
30.7971,
31.2562,
31.4115,
31.4543,
22.606,
31.5644,
34.4688,
21.2549,
31.0981,
31.5208,
31.3605,
29.6433,
24.4298,
31.5475,
30.8606,
31.4485,
20.5136,
31.588,
31.4093,
31.4781,
31.5292,
31.504,
27.4658,
31.6171,
31.2729,
19.784,
31.1554,
31.3824,
17.6519,
31.5666,
31.3262,
31.4373,
24.0814,
31.5374,
31.4906,
16.74,
30.9763,
18.3458,
19.6534,
30.1068,
15.6556,
31.3709,
27.661,
31.516,
31.259,
20.3456,
15.9613,
31.4598,
31.556,
31.1319,
31.6,
24.3104,
13.49,
16.8534,
15.0069,
11.3999,
20.7163,
31.3524,
31.5218,
17.1992,
12.3125,
13.4823,
8.57355,
31.2442,
13.6356,
31.5671,
10.1237,
8.42493,
10.418,
7.29123,
9.60936,
4.51672,
-1.58501,
-3.95744,
31.3627,
-4.96994,
6.18006,
6.94784,
5.7701,
-6.06832,
31.2521,
5.49171,
31.4039,
-7.10602,
-0.786476,
4.09978,
31.3056,
-4.33397,
2.67234,
-6.0989,
2.42827,
0.126423,
-7.4907,
2.68291,
0.572446,
31.2592,
1.28714,
-9.47129,
0.941679,
-8.57698,
-1.72136,
-6.78594,
31.3673,
31.3043,
31.2627,
-1.37794,
-1.08211,
31.4293,
-2.67296,
-9.89052,
-11.336,
-4.83908,
31.2969,
-7.94542,
31.2731,
-4.0445,
-13.1187,
31.3294,
-4.28843,
-4.7353,
31.2817,
-6.01894,
31.3973,
-13.0465,
31.3026,
-14.966,
31.3619,
31.3299,
-9.7243,
-7.25771,
-7.73856,
-13.243,
-19.4357,
-8.92805,
-10.0682,
-19.0105,
-20.4848,
-18.1562,
-11.0114,
-17.0657,
-24.6484,
-14.8741,
-23.9185,
-26.001,
-23.1176,
-14.6168,
-12.8247,
-30.6452,
-14.3212,
-27.9047,
-32.3197,
-29.7609,
-23.8489,
-14.5838,
-35.9909,
-20.0966,
-17.2215,
-34.9684,
-35.2493,
-36.303,
-16.3205,
-39.4883,
-27.8884,
-45.2765,
-43.4125,
-17.4002,
-51.8429,
-19.6898,
-42.2198,
-44.5035,
-78.2628,
-16.9428,
-61.7391,
-24.0412,
-121.068,
-74.7705,
-13.0329,
-22.9381,
-12.7072,
-59.9511,
-17.2777,
-9.87213,
-1.32449e-16,
-7.19765e-14,
6.29709e-15,
1.86887e-14,
-1.31712e-14,
-9.82749e-15,
-4.92229e-14,
1.01759e-14,
-7.6095e-15,
-2.77238e-14,
1.67616e-16,
-8.03423e-15,
-1.47222e-14,
-4.13685e-14,
1.54289e-14,
-5.34888e-15,
0,
-1.13246e-14,
-1.36798e-14,
1.52544e-14,
1.07227e-14,
-3.58832e-14,
8.39848e-14,
-6.23925e-14,
-1.26958e-13,
8.37652e-14,
-5.21984e-14,
1.07145e-14,
-1.88084e-14,
1.9666e-15,
4.1309e-14,
5.89081e-14,
3.14187e-14,
2.2947e-13,
1.77467e-13,
-4.524e-14,
-3.45153e-15,
2.13832e-14,
-3.11786e-14,
4.91667e-15,
2.10854e-14,
2.66534e-13,
-1.45872e-14,
-8.59884e-15,
4.19199e-14,
3.90897e-16,
4.27795e-14,
2.37297e-14,
-1.40612e-14,
-1.35054e-14,
2.69532e-14,
2.51337e-13,
-1.30871e-13,
1.16341e-14,
1.3345e-14,
-2.98199e-15,
-2.83542e-15,
4.97379e-15,
3.1416e-15,
8.34605e-16,
-2.34755e-14,
-2.20415e-13,
1.97825e-14,
2.29724e-13,
-3.38662e-13,
-3.28338e-13,
7.14139,
-1.65173e-13,
-1.52376e-13,
-1.70615e-13,
-26.6541,
-27.6672,
-49.0128,
-43.2587,
-34.0798,
-51.3883,
-51.391,
-51.3972,
-47.4318,
-51.4079,
-51.4083,
-51.409,
-51.4115,
-51.4191,
-51.4229,
-51.4247,
-51.4249,
-51.4282,
-24.5177,
-34.4848,
-51.4338,
-33.7298,
-51.4372,
-51.4385,
-51.4449,
-51.4471,
-51.4441,
-51.4505,
-51.4619,
-51.456,
-51.4608,
-51.4611,
-51.4518,
-51.4559,
-51.4704,
-51.4597,
-42.4982,
-51.4654,
-51.4677,
-51.4745,
-51.4725,
-51.479,
-51.4709,
-13.5623,
-51.4782,
-51.4851,
-51.4816,
-51.4844,
-51.483,
-51.4858,
-51.4876,
-51.4894,
-51.4923,
-51.496,
-51.497,
-51.5003,
-51.5025,
13.4448,
-51.5059,
-51.5052,
-51.5051,
-51.5094,
-51.5174,
39.865,
-51.5168,
-51.518,
-51.5209,
-51.523,
-51.524,
-51.5291,
-4.25764,
-51.5376,
-51.5317,
-51.5456,
-51.5377,
-51.5401,
-51.5454,
-51.5575,
-51.5558,
-51.5523,
-51.5489,
-51.5545,
-51.5651,
-51.558,
68.2763,
-51.5741,
-51.5845,
-3.97428,
-51.587,
-51.5795,
-51.5881,
-51.5875,
7.53289,
-51.6016,
-51.6068,
-51.6238,
-51.5992,
-51.644,
-51.6687,
-51.5913,
-56.1353,
-62.3859,
-92.9765,
-51.6458,
-13.7722,
-54.057,
-51.6166,
-51.7321,
-51.6998,
-52.8282,
-52.1884,
-51.8787,
-51.6595,
-51.8077,
-51.583,
-51.563,
-51.7193,
-26.6207,
-52.5287,
-29.9754,
-48.1729,
-55.6112,
-53.3852,
-29.9763,
-51.5964,
-29.9804,
-52.0584,
-29.9836,
-29.9794,
-57.8323,
-51.7724,
-30.0251,
-26.2527,
-51.6055,
-29.9916,
-29.9909,
