-1.87481e-13,
-4.41742e-13,
8.48968e-12,
3.96727e-12,
-5.6963e-12,
8.58325e-12,
1.06599e-12,
-8.29365e-12,
-1.16529e-11,
-1.58721e-11,
7.09489e-12,
-2.22824e-12,
1.01057e-12,
4.90038e-12,
9.53651e-12,
-4.85104e-12,
-1.27171e-11,
2.29137e-11,
-9.81118e-12,
5.9633e-12,
4.03273e-12,
1.24308e-12,
-4.00851e-12,
-4.07021e-12,
9.38214e-12,
-1.1788e-11,
-7.3453e-13,
-1.00984e-12,
-6.28557e-13,
-1.70547e-12,
9.25757e-12,
-2.48124e-12,
3.66885e-12,
-1.46613e-12,
-342.335,
76.3067,
1.91891e-13,
-5.02252e-12,
1.59443e-13,
1.58828e-12,
-1.22596e-13,
4.57527e-13,
-6.77927e-13,
2.14911e-13,
2.58102e-13,
-2.4455e-13,
-3.41315e-13,
6.28475e-14,
2.19131e-13,
363.213,
-3.72039e-14,
2.49811e-13,
-1.84071e-13,
-58.6585,
-123.256,
7.07134,
-24.8603,
4.91556,
-0.0050875,
0.015589,
-0.017957,
4.46507,
0.0302629,
-0.00137216,
-0.00156074,
-0.0193355,
-0.00144347,
-0.015681,
-0.00108092,
-0.00273424,
0.0328865,
-6.956,
48.6649,
-0.0150001,
4.20024,
-0.00263972,
-0.00274368,
0.00156301,
0.028167,
-0.0156536,
-0.0066282,
-0.00700457,
-0.0183511,
0.0239674,
-0.00390296,
0.0113548,
-0.00709372,
0.0188272,
-0.00927561,
-236.212,
-0.0114839,
0.0371428,
0.0285857,
-0.0505341,
-0.0261965,
-0.0188056,
5.48348,
-0.00124358,
0.0225617,
0.000737793,
-0.000154579,
-0.0284625,
0.0319749,
-0.000840607,
0.0517377,
-0.00414642,
-0.0318132,
0.00202474,
-0.0203163,
8.72208e-05,
-4.1958,
-0.000208968,
-0.000535712,
0.00419613,
-0.00279796,
0.0603521,
196.135,
-0.00667443,
-0.0346672,
-0.0193711,
-0.00191775,
-0.00407315,
-0.000181225,
3.21661,
0.000622815,
-0.00804519,
0.0779531,
0.00374199,
-0.0231694,
-0.000490901,
-0.00522218,
0.00335164,
-0.0432211,
-0.0140871,
0.00371454,
0.000409599,
-0.00301247,
-400.007,
0.00247984,
0.0532631,
6.03374,
0.0125641,
0.00167356,
-0.0775346,
0.0732849,
22.891,
0.010945,
0.00615175,
-0.0681635,
0.0029468,
0.0157435,
-0.0567868,
0.0971977,
1.5624,
7.08751,
392.301,
0.011023,
1.961,
0.644914,
0.000453701,
-0.0377521,
-0.00151204,
0.382929,
0.141286,
0.0468993,
0.0128765,
-0.021519,
0.00744775,
0.0659658,
0.00658147,
10.2392,
0.148749,
-0.0014392,
-13.4468,
0.67653,
0.399056,
0.00411721,
0.0058689,
-0.00445205,
0.0970764,
-0.00508954,
0.0192078,
-15.1859,
0.0747204,
0.00234285,
1.52675,
0.0185396,
-0.00773691,
-0.00484305,
0.180306,
-0.00309615,
0.0728376,
-0.00279094,
-0.0118353,
0.606066,
-0.0107546,
-0.00693392,
0.000363087,
0.00751011,
0.12267,
1.13646,
-0.00697054,
0.0224025,
0.0410738,
-0.00836021,
-1.81943e-05,
-0.016233,
0.00675525,
-17.3292,
-6.45649,
0.544158,
-8.15762e-05,
0.000569435,
-0.0146931,
0.110713,
-0.00355437,
0.115931,
0.00392361,
-2.47622,
0.00793583,
0.0493145,
0.00288231,
-0.04519,
-0.00255974,
-0.0139173,
-0.0251209,
0.00411355,
-0.00372423,
-0.0847525,
-0.000824903,
-0.0657163,
0.00831676,
0.00992494,
-0.00756138,
0.00490021,
-0.0111533,
0.038308,
-0.00727562,
0.897915,
0.0108375,
0.349345,
0.0104912,
-2.26682,
-0.00108438,
-0.00936301,
-0.00889818,
-0.246821,
-0.133532,
-0.0195054,
0.254561,
-0.0175605,
0.00757242,
-0.0874689,
-0.624942,
-0.0232129,
-0.198596,
0.0290756,
0.00266458,
0.011406,
0.00312059,
1.57151,
-0.0323604,
-0.00530297,
-0.0131916,
-0.0567435,
-0.00595451,
0.339264,
0.0539498,
0.113693,
0.0178602,
0.350183,
-0.0579173,
-1.09611,
9.36973,
0.00378864,
-0.000932775,
-0.00113045,
-0.00258723,
-0.113352,
-0.00220986,
-0.0569965,
-0.000523177,
-1.82136,
0.308847,
-0.00547678,
-0.247413,
0.792507,
-0.153282,
-0.00914164,
-3.96304,
-1.83968,
0.289358,
0.0736871,
0.00529941,
-0.00996006,
-0.0122976,
-0.0032712,
-0.0441312,
0.0697338,
-1.02841,
-0.0143214,
-1.08723,
-3.43916,
-0.0118803,
-0.0150318,
-0.00613646,
0.0929932,
-0.0200244,
0.239419,
-0.0305033,
-0.0102549,
-0.728403,
-1.35751,
-0.0364587,
-0.0130182,
-0.30707,
-0.0253816,
0.251581,
0.276451,
0.375401,
0.408704,
0.0695821,
-0.0092673,
0.05109,
-0.393922,
-0.00949995,
-0.746784,
-0.0138816,
-0.285278,
-0.0302268,
-0.0128311,
0.254505,
-0.010691,
-0.111185,
0.000226207,
-0.00981031,
-0.247022,
-0.640401,
-0.697894,
0.18969,
-0.204452,
0.192984,
0.299575,
0.0326517,
-0.00335502,
-0.0626337,
0.0188518,
0.107348,
0.112966,
-0.389891,
0.318374,
-0.134026,
0.35418,
-0.51071,
0.201565,
-0.0203609,
0.00388456,
0.00614342,
0.146733,
0.0460867,
-0.0453573,
0.771998,
0.0149381,
0.245216,
-0.0127289,
-0.0428624,
0.23783,
0.214855,
0.464723,
0.888483,
0.3031,
-0.00518798,
0.00577085,
-0.12865,
-1.25203,
0.0359641,
-0.332171,
0.0411702,
-1.21863,
-0.0257049,
0.38574,
-0.0795984,
-0.626087,
0.0274748,
-0.865551,
0.523224,
0.0456069,
-0.456398,
-0.0847879,
0.0117038,
1.04524,
-0.542599,
0.287785,
0.0199777,
-2.15683,
1.12317,
0.0880415,
-0.481972,
0.0771744,
1.15246,
0.227475,
0.195227,
-0.232259,
1.36466,
0.0560183,
0.0619682,
-2.37823,
0.152329,
-0.00779892,
0.427594,
-0.208082,
1.25569,
-0.419453,
-0.0713546,
0.132638,
-0.151121,
-1.8272,
0.118328,
-0.191496,
-0.170605,
0.855991,
-0.0637017,
0.1482,
-0.00158468,
-0.246571,
0.12677,
-0.0227931,
-0.0135778,
0.511696,
0.033726,
-0.180118,
0.345971,
0.136325,
0.000109032,
0.0135473,
-0.524784,
0.408771,
-1.67951,
0.0205516,
-0.00549571,
0.447403,
-0.0710668,
-0.032048,
-0.0893286,
-0.104225,
-0.00618137,
0.183895,
0.0213276,
0.522216,
0.0452279,
-0.00939572,
0.0555748,
-0.190781,
-0.023742,
0.47029,
-0.000783532,
-0.0107321,
-0.149487,
-0.169082,
-0.0462617,
-0.0251384,
0.85566,
0.383681,
-0.0338789,
-0.0110694,
0.411665,
-0.0406368,
-0.060697,
0.0469364,
0.08169,
-1.14459,
-0.00349626,
0.0924796,
-0.0241949,
-0.0037752,
-0.0170662,
0.0317728,
-0.0157618,
0.00318468,
0.070145,
-0.00481215,
-0.0509938,
0.115055,
0.0697478,
0.12066,
-0.0182946,
0.0234013,
-0.0419879,
0.0076034,
0.0364765,
0.00121702,
-0.0623892,
-0.0185272,
-0.00131559,
0.000939816,
0.00308509,
0.00414898,
0.000606715,
0.181996,
-0.70817,
0.228573,
-0.0535161,
0.0147037,
0.0849406,
0.0108528,
0.0102499,
-0.0598033,
0.0182956,
-0.00567551,
-0.00584676,
-0.324511,
-0.147166,
-0.292239,
-0.0838075,
-0.011695,
0.110406,
0.021073,
0.415411,
-0.0228785,
-0.398217,
-0.00834563,
-0.0491841,
0.016179,
0.00979625,
0.165977,
0.00635572,
0.0105157,
-0.0121882,
0.388936,
-0.00907946,
0.112479,
-0.020818,
0.403109,
-0.011372,
-0.0147293,
-0.0459574,
0.0331031,
-0.00543915,
0.0204861,
-0.000283254,
-0.0257594,
0.00449698,
-0.11484,
