7.69515e-13,
-1.26187e-12,
7.05272e-12,
2.23328e-12,
-1.59961e-12,
7.43412e-12,
1.56028e-12,
-4.96562e-12,
-8.06634e-12,
-1.11228e-11,
1.85539e-12,
-1.85056e-12,
1.51455e-12,
1.19669e-12,
6.48052e-12,
-4.27866e-12,
-8.4851e-12,
1.52966e-11,
-6.15112e-12,
6.78553e-12,
2.63554e-12,
6.04488e-13,
-2.65932e-12,
-4.40019e-12,
3.62274e-12,
-8.49581e-12,
-1.28131e-12,
-2.16709e-13,
-4.99949e-13,
-3.89747e-14,
6.19331e-12,
-1.8314e-12,
2.3569e-12,
-1.11848e-12,
-235.525,
63.3883,
1.91891e-13,
-3.13125e-12,
1.52015e-13,
9.47311e-13,
4.94564e-14,
5.48317e-13,
-6.77927e-13,
-1.30416e-13,
-4.30506e-14,
-1.06428e-13,
8.65723e-14,
2.24019e-13,
1.47004e-13,
124.358,
1.00658e-13,
-1.59466e-13,
-1.84071e-13,
4.37635,
-185.093,
-20.3905,
117.137,
-7.16321,
-0.00392464,
0.0141125,
-0.0156141,
25.3325,
0.0249012,
0.000225823,
-0.000644255,
-0.0161339,
0.00235718,
-0.0133446,
-0.000604081,
-0.000134167,
0.0269724,
-21.8535,
-186.757,
-0.0130113,
1.89568,
-0.00587186,
-0.00220551,
0.00718896,
0.0208373,
-0.014454,
-0.00103797,
-0.00666405,
-0.023448,
0.0155438,
-0.00843238,
0.0111071,
-0.00687756,
0.016062,
-0.00713286,
299.407,
-0.00857597,
0.0355643,
0.0285791,
-0.055426,
-0.0211944,
-0.0204221,
-14.6204,
0.00228565,
0.0160253,
0.00152591,
-0.00882263,
-0.0309066,
0.0319971,
0.00615554,
0.0477266,
-0.00615107,
-0.0291953,
-0.00657901,
-0.0344701,
0.00656303,
-26.7427,
0.0031435,
-0.00310368,
0.0172719,
0.0046668,
0.0577432,
105.502,
-0.0079301,
-0.0302061,
-0.0149204,
-0.00241364,
-0.00679758,
-0.00604888,
1.49171,
0.0130795,
-0.0202174,
0.0724458,
0.0122341,
-0.0210495,
0.0190753,
-0.00595427,
-0.00520131,
-0.0535012,
-0.0112582,
0.000888883,
0.00544733,
0.000212172,
92.9166,
0.0309905,
0.0461418,
-3.28415,
0.0152958,
0.0273178,
-0.0858964,
0.0687029,
-23.5371,
0.0409915,
0.0536658,
-0.074187,
0.00307256,
0.0878143,
-0.0697975,
0.083846,
-2.95401,
-17.6982,
-396.337,
0.0413777,
1.50486,
-0.888744,
-0.0171043,
-0.0918517,
0.113785,
-0.550161,
-0.240074,
-0.336861,
0.00190003,
-0.0445094,
-0.00846327,
0.077378,
-0.0232738,
-7.21306,
-0.221379,
-0.000534141,
125.377,
2.70347,
-0.120057,
0.00386644,
-0.0257386,
-0.00323035,
-0.247151,
-0.00389536,
0.0140472,
66.464,
-0.16975,
0.00145785,
1.42782,
-0.094807,
-0.00565063,
-0.00369025,
-0.0772926,
-0.00235787,
0.125547,
-0.000903872,
-0.0294256,
-0.149365,
-0.00756149,
-0.00482947,
0.00187669,
0.00492714,
-0.184827,
0.163857,
-0.00451414,
-0.0934468,
0.0294963,
-0.00445218,
-0.000602871,
-0.0606078,
0.00434945,
21.5552,
9.41302,
3.05967,
-0.000889128,
0.000228844,
-0.0107422,
-0.126345,
-0.00289918,
-0.0560293,
0.00508003,
1.44985,
0.00549029,
0.0900201,
0.00209371,
-0.0914573,
-0.00206333,
-0.0104432,
-0.0188938,
0.00238384,
-0.00241992,
0.687477,
-0.00158131,
-0.0698128,
0.717726,
0.00678448,
0.018574,
0.00453779,
