-7.82261e-13,
1.36215e-12,
-7.03315e-12,
-2.26227e-12,
2.14844e-12,
-7.77196e-12,
-1.47687e-12,
5.723e-12,
8.62635e-12,
1.20045e-11,
-2.72966e-12,
1.58987e-12,
-1.32843e-12,
-2.14596e-12,
-6.93583e-12,
4.37473e-12,
9.43521e-12,
-1.65222e-11,
6.90475e-12,
-6.46381e-12,
-2.93585e-12,
-7.35703e-13,
2.84245e-12,
4.32502e-12,
-4.52832e-12,
8.50023e-12,
1.14996e-12,
3.60891e-13,
4.58632e-13,
5.01891e-13,
-6.75193e-12,
1.94199e-12,
-2.70932e-12,
1.1341e-12,
249.873,
-35.2609,
-1.91891e-13,
3.62591e-12,
-9.77911e-14,
-1.13045e-12,
4.66104e-15,
-4.13308e-13,
6.77927e-13,
1.13211e-13,
1.71411e-13,
-3.1934e-14,
-4.59964e-14,
-3.80959e-13,
-3.14446e-13,
-96.9148,
4.68889e-14,
-1.18419e-14,
3.29719e-13,
-55.7516,
143.094,
18.5192,
-90.116,
2.93043,
0.00405245,
-0.0150954,
0.0159905,
-21.7043,
-0.0258368,
-0.000881477,
1.4792e-05,
0.0159942,
-0.00267106,
0.0130337,
-2.25586e-05,
-0.000142498,
-0.0278492,
-8.95813,
111.296,
0.0127693,
-1.43261,
0.00525484,
0.00203913,
-0.00329408,
-0.0204561,
0.0145541,
0.000144116,
0.00681105,
0.0232098,
-0.015886,
0.0101084,
-0.0115049,
0.0069039,
-0.0161416,
0.0071249,
-197.386,
0.00809376,
-0.0372233,
-0.0208178,
0.0679754,
0.0215185,
0.0194483,
11.8781,
-0.00268393,
-0.0160771,
-0.0017577,
0.00900703,
0.0307546,
-0.0324651,
-0.00574933,
-0.0494724,
0.00747377,
0.0307527,
0.0097356,
0.0318654,
-0.00822078,
24.9889,
-0.00442881,
0.00533851,
-0.0191917,
-0.00541024,
-0.0604146,
-87.49,
0.00886193,
0.0309476,
0.0133291,
0.00364473,
0.00674115,
0.00693741,
-0.583416,
-0.0142876,
0.0210103,
-0.0771489,
-0.0177725,
0.0211255,
-0.0223483,
