0,0,1
1,2,1
2,4,1
3,6,1
4,8,1
5,10,1
6,12,1
7,14,1
8,16,1
9,18,1
10,20,1
11,22,1
12,24,1
13,26,1
14,28,1
15,30,1
16,32,1
17,34,1
18,36,1
19,38,1
20,40,1
21,42,1
22,44,1
23,46,1
24,48,1
25,50,1
26,52,1
27,54,1
28,56,1
29,58,1
30,60,1
31,62,1
32,64,1
33,66,1
34,68,1
35,70,1
36,72,1
37,74,1
38,76,1
39,78,1
40,80,1
41,82,1
42,84,1
787,86,1
788,88,1
789,90,1
790,92,1
791,94,1
792,96,1
793,98,1
794,100,1
795,102,1
796,104,1
797,106,1
798,108,1
799,110,1
800,112,1
801,114,1
802,116,1
803,118,1
804,1,1
805,3,1
806,5,1
807,7,1
808,9,1
809,11,1
810,13,1
811,15,1
812,17,1
813,19,1
814,21,1
815,23,1
816,25,1
817,27,1
818,29,1
819,31,1
820,33,1
821,35,1
822,37,1
823,39,1
824,41,1
825,43,1
826,45,1
827,47,1
828,49,1
829,51,1
830,53,1
831,55,1
832,57,1
833,59,1
834,61,1
835,63,1
836,65,1
837,67,1
838,69,1
839,71,1
840,73,1
841,75,1
842,77,1
843,79,1
844,81,1
845,83,1
846,85,1
1591,87,1
1592,89,1
1593,91,1
1594,93,1
1595,95,1
1596,97,1
1597,99,1
1598,101,1
1599,103,1
1600,105,1
1601,107,1
1602,109,1
1603,111,1
1604,113,1
1605,115,1
1606,117,1
1607,119,1
