1.29422e-05,
1.25866e-05,
1.48593e-05,
3.15433e-06,
3.26078e-06,
6.88194e-06,
1.24003e-05,
2.09775e-06,
7.69892e-06,
5.58389e-06,
9.81818e-06,
8.10621e-06,
5.9598e-06,
7.91129e-06,
6.87955e-06,
5.1042e-06,
-9.58011e-06,
-6.56345e-06,
4.55667e-06,
1.45175e-06,
9.84505e-07,
2.20223e-06,
7.05531e-06,
3.23139e-06,
-3.25699e-06,
2.68349e-06,
3.75581e-06,
4.6157e-06,
5.66369e-07,
2.05207e-06,
3.07404e-06,
3.53283e-06,
3.84397e-06,
4.66698e-06,
-3.7828e-06,
-1.16964e-05,
2.29954e-06,
2.54127e-06,
8.11554e-07,
1.13951e-06,
-3.00834e-06,
-2.98235e-07,
-3.15266e-07,
-1.81382e-06,
-1.14878e-06,
-1.95636e-06,
-1.57816e-06,
-1.88997e-06,
-2.59089e-06,
19.3659,
-2.25406e-06,
-2.95933e-06,
-4.38091e-06,
43.014,
-10.6509,
3.89986,
25.635,
20.445,
-168.877,
-168.859,
-168.894,
7.05536,
-168.838,
-168.869,
-168.882,
-168.893,
-168.855,
-168.894,
-168.886,
-168.876,
-168.835,
15.553,
-10.9481,
-168.893,
-12.4085,
-168.869,
-168.885,
-168.851,
-168.833,
-168.893,
-168.879,
-168.983,
-168.89,
-168.836,
-168.864,
-168.688,
-168.704,
-168.96,
-168.72,
46.1147,
-168.739,
-168.671,
-168.836,
-168.889,
-168.993,
-168.761,
-30.3152,
-168.702,
-168.943,
-168.726,
-168.853,
-168.776,
-168.811,
-168.748,
-168.649,
-168.975,
-169.003,
-168.794,
-168.917,
-168.686,
-24.5443,
-168.725,
-168.763,
-168.87,
-168.824,
-168.647,
0.81655,
-168.961,
-169.003,
-168.938,
-168.786,
-168.982,
-168.748,
-48.8965,
-168.694,
-168.9,
-168.646,
-168.849,
-169.002,
-168.808,
-168.734,
-168.773,
-168.938,
-168.988,
-168.956,
-168.883,
-168.972,
-62.857,
-168.835,
-168.693,
-76.931,
-168.725,
-168.801,
-168.925,
-168.758,
-83.8694,
-168.869,
-168.837,
-168.923,
-168.813,
-168.886,
-168.96,
-168.804,
-171.942,
-177.149,
-190.558,
-168.88,
-106.931,
-169.937,
-168.86,
-169.034,
-168.937,
-169.344,
-169.161,
-169.122,
-168.913,
-169.04,
-168.835,
-168.799,
-168.972,
-129.297,
-169.005,
-164.098,
-149.861,
-167.766,
-168.739,
-164.089,
-168.882,
-164.103,
-169.029,
-164.107,
-164.079,
-160.407,
-169.003,
-164.228,
-135.759,
-168.948,
-164.107,
-164.097,
-168.705,
-164.232,
-168.766,
-164.103,
-168.823,
-168.096,
-164.237,
-164.107,
-164.084,
-164.223,
-168.882,
-166.456,
-164.1,
-168.952,
-164.065,
-164.106,
-164.228,
-168.887,
-164.217,
-148.217,
-157.66,
-149.724,
-164.093,
-164.222,
-164.109,
-168.69,
-164.234,
-168.229,
-164.077,
-164.811,
-164.213,
-168.799,
-164.106,
-168.934,
-164.227,
-164.242,
-164.125,
-164.09,
-164.218,
-150.535,
-164.205,
-168.925,
-168.107,
-164.177,
-168.847,
-164.102,
-164.144,
-164.066,
-164.224,
-156.256,
-164.08,
-166.706,
-164.121,
-162.419,
-164.237,
-164.232,
-164.241,
-169.001,
-168.948,
-164.213,
-155.069,
-164.184,
-164.1,
-170.224,
-160.237,
-168.887,
