-4.51549e-05,
-2.96198e-05,
-4.59288e-05,
3.04154e-05,
-1.27611e-05,
3.69315e-05,
-6.71147e-05,
-8.55383e-05,
2.98476e-05,
2.9739e-05,
1.53129e-05,
3.82848e-06,
5.84822e-06,
4.98697e-06,
-1.22992e-05,
-2.4283e-05,
0.000197155,
0.000116927,
7.38379e-06,
8.81451e-05,
5.45865e-05,
-1.61732e-06,
-0.000112294,
-1.13691e-05,
-5.30027e-05,
-0.000157772,
-1.33382e-05,
-2.22718e-06,
5.60619e-05,
2.71007e-05,
3.0609e-05,
-6.10685e-06,
-2.2643e-05,
-6.61608e-05,
-249.831,
35.2921,
-4.14599e-06,
-1.78787e-06,
4.49729e-05,
-1.15063e-05,
3.48146e-06,
-2.25902e-06,
5.84144e-06,
4.51314e-07,
-1.56204e-07,
2.64683e-07,
-2.63012e-08,
7.77718e-08,
-1.21106e-07,
96.7725,
-1.56631e-07,
6.26273e-08,
-3.01218e-07,
55.7179,
-142.931,
-18.516,
90.0783,
-2.93505,
-0.00404131,
0.0150562,
-0.0160195,
21.6995,
0.0258037,
0.00100775,
-1.50391e-05,
-0.015927,
0.00286844,
-0.0130282,
7.26064e-05,
0.000118116,
0.0279729,
8.94722,
-111.285,
-0.0128169,
1.43307,
-0.00535195,
-0.00208679,
0.00318099,
0.0203714,
-0.0145861,
-0.000165022,
-0.00672402,
-0.0232345,
0.0158842,
-0.0100397,
0.0115636,
-0.00683874,
0.0162639,
-0.00703804,
197.368,
-0.00802962,
0.0373064,
0.0209751,
-0.0678634,
-0.0214213,
-0.0193869,
-11.8741,
0.00267724,
0.016077,
0.00173813,
-0.00904648,
-0.0307809,
0.0324559,
0.00570025,
0.0495187,
-0.00759275,
-0.0308694,
-0.00971144,
-0.0318584,
0.0081321,
-24.9693,
0.00434274,
-0.00538225,
0.0190323,
0.00527743,
0.060385,
87.4745,
-0.00887083,
-0.0309162,
-0.0133444,
-0.00371493,
-0.00680745,
-0.00697592,
0.583271,
0.0141757,
-0.0209854,
0.0771219,
0.0177994,
-0.0211323,
0.0223529,
-0.0138264,
-0.0014061,
-0.0566139,
-0.0112391,
0.00335341,
0.00996335,
0.000347868,
103.024,
0.0390225,
0.0444709,
-4.47235,
0.0146955,
0.0330945,
-0.0800382,
0.0820748,
-19.8055,
0.0592154,
0.0633861,
-0.0580675,
0.00497995,
0.11929,
-0.0604726,
0.0796106,
-2.46105,
-15.1837,
-319.539,
0.051317,
1.24495,
-0.687418,
-0.0260305,
-0.0868995,
0.123466,
-0.432734,
-0.194586,
-0.364495,
0.00330102,
-0.0640464,
-0.00596605,
0.0749283,
-0.0275968,
-7.98684,
-0.196263,
-0.000650431,
65.7708,
2.68886,
-0.0725418,
0.00440968,
-0.00987393,
-0.00324235,
-0.234693,
-0.00400547,
0.015269,
45.8512,
-0.165096,
0.00150366,
1.57782,
-0.0938362,
-0.00575312,
-0.00352178,
-0.0132585,
-0.00250764,
0.121654,
-0.000694546,
-0.0133757,
0.014815,
-0.0082212,
-0.00502136,
0.00227727,
0.0049762,
-0.143042,
0.109587,
-0.00371222,
-0.0944879,
0.0318723,
-0.00458797,
-0.000865934,
-0.0442735,
0.00455942,
25.1207,
8.88878,
3.14655,
-0.00132822,
-0.000116729,
-0.0105947,
-0.131936,
-0.00331126,
-0.0805171,
0.00483609,
1.53432,
0.00571428,
0.0850187,
0.00152537,
-0.0866355,
-0.00244646,
-0.0111814,
-0.0191133,
0.00232059,
-0.00269598,
0.846789,
-0.000669873,
-0.0657147,
0.719262,
0.00738265,
0.00909739,
0.00367813,
-0.0107469,
0.0279845,
-0.00611059,
1.6949,
0.0121162,
-1.26383,
0.00837796,
3.01906,
-0.00100875,
-0.00953217,
-0.00603681,
-0.0191221,
-0.0963729,
-0.0191871,
-1.78691,
-0.0167264,
0.00481119,
-0.488435,
0.845815,
0.00186234,
-0.276857,
0.0211912,
0.00173421,
0.00445071,
0.00330226,
-3.24434,
-0.0265122,
-0.00338199,
-0.0139645,
-0.0201542,
-0.0048204,
-0.824198,
0.0605219,
-0.389275,
-0.0192203,
-1.00405,
-0.0289601,
1.96884,
-15.7916,
-0.00699654,
-2.60485e-05,
-0.00574775,
-0.00012602,
-0.0206295,
-0.00546086,
-0.0464153,
0.00169752,
2.9022,
-0.971715,
-0.0211058,
-0.159686,
1.00095,
0.790602,
-0.0183016,
8.53501,
2.86278,
-1.35095,
0.0876239,
0.00276876,
-0.0123284,
-0.0210281,
-0.0028901,
-0.0384179,
0.104979,
1.94479,
-0.0212114,
1.79918,
4.81266,
-0.0155455,
-0.0109889,
-0.00633132,
0.167611,
-0.0138421,
-0.0071677,
-0.0511678,
-0.0155835,
1.48328,
2.16677,
-0.0248135,
-0.0136758,
0.11221,
-0.0487908,
0.624683,
-2.00587,
-0.542001,
0.700392,
0.203282,
-0.00957235,
0.227089,
0.692928,
-0.00966477,
1.35194,
-0.0644847,
1.13123,
-0.0226237,
-0.0230378,
-1.06225,
-0.035568,
-0.257311,
0.0013953,
0.185506,
0.501654,
0.146791,
-1.25389,
-0.0383632,
0.540655,
0.327989,
0.50496,
0.147384,
-0.00482461,
0.270065,
0.0123428,
-0.0190391,
-0.885524,
-1.39208,
-0.255733,
-0.227128,
-0.1786,
-0.208999,
-0.439622,
-0.0148217,
0.00452264,
-1.70189,
0.194402,
0.0374117,
-0.0261759,
-0.539375,
0.00992896,
-0.113797,
-0.0101065,
-0.096336,
-0.427462,
0.20559,
-0.616762,
-1.43794,
0.652563,
-0.00339333,
0.00405653,
-0.20078,
2.65712,
0.19149,
0.84642,
-0.104767,
-0.489723,
0.0558874,
0.368874,
-0.0459431,
0.72097,
-0.106817,
0.808045,
1.31433,
0.107375,
0.432912,
0.408216,
-0.27037,
1.35212,
0.155862,
0.801575,
0.255283,
-1.88802,
1.30514,
-1.38783,
0.237923,
-0.602739,
0.928734,
0.897681,
0.637711,
0.482768,
1.33291,
-1.3765,
-0.433738,
-2.97597,
0.753565,
-0.00850931,
1.00493,
0.175625,
1.78112,
0.541122,
0.256934,
0.136673,
-0.181988,
-2.31305,
0.119786,
0.265473,
-0.228381,
0.904172,
0.0164648,
0.124353,
0.00677206,
0.025094,
0.0697029,
0.057966,
-0.0111933,
-0.00519466,
0.205676,
-0.22524,
0.740159,
0.556043,
-0.000503346,
0.00896315,
0.233404,
0.497932,
-2.43238,
-0.0406714,
0.0324681,
-0.133167,
0.227033,
-0.0256775,
-0.0930613,
-0.142219,
-0.0243896,
-0.131848,
0.0348143,
-0.356867,
-0.0575928,
-0.00713243,
0.129355,
0.58924,
0.0203693,
-0.194398,
0.0373858,
-0.0132394,
0.627569,
-0.0326664,
-0.0774872,
-0.0373823,
-0.306324,
0.784531,
-0.0265858,
-0.0159867,
0.648429,
1.14475,
0.202313,
0.0414066,
0.418959,
-2.14438,
0.303047,
0.122604,
-0.0170469,
0.000630103,
-0.0156822,
-0.048438,
-0.0364602,
-0.31145,
0.0866368,
-0.01327,
-0.0498352,
-0.0545256,
0.0633362,
0.221974,
-0.0334303,
0.703631,
-0.029328,
0.00472766,
0.0234659,
-0.00622643,
0.367303,
-0.0145966,
-0.000643938,
0.000890252,
0.013835,
-0.000217015,
-0.000678128,
0.184538,
-1.43741,
0.391993,
-0.0433681,
0.00819882,
-0.396269,
0.00387255,
0.00547408,
-0.0531477,
0.011301,
-0.00240883,
-0.00773141,
0.967369,
0.533623,
0.528918,
0.183977,
-0.00830827,
0.0901884,
0.0133993,
0.0799632,
-0.0172059,
-0.820379,
0.170803,
-0.0365453,
0.00757686,
0.0240174,
0.384627,
0.00627659,
0.00988598,
-0.00518644,
-0.716917,
-0.0100696,
-0.125277,
-0.0151559,
0.0298213,
-0.0037402,
0.0790563,
-0.0334369,
0.0269659,
-0.00376568,
0.0174175,
0.00162456,
-0.0182561,
0.00354378,
-0.213033,
0.417921,
0.0984405,
0.0036304,
-1.58641,
-0.00526,
0.00813294,
-0.0126911,
0.320594,
-0.0430446,
1.06124,
0.07943,
0.0086912,
0.0354709,
0.375865,
0.505,
-0.0160085,
-0.00654882,
-0.430734,
0.00291838,
-0.487673,
0.214821,
-1.07487,
-0.028599,
0.37154,
0.00636027,
-0.0112944,
0.22978,
0.169534,
-0.0484808,
-0.0145904,
0.0225979,
0.0355232,
0.072006,
0.0305437,
0.000277044,
-0.00283834,
0.0133179,
0.00404753,
0.0262335,
0.00585237,
-2.01244,
-0.72241,
0.000374922,
0.0325934,
0.157314,
0.00783568,
0.192795,
-0.00267947,
-0.777136,
0.00185571,
0.0875999,
0.0190441,
-1.37456,
0.00630452,
0.0206331,
-0.339685,
-0.0121654,
-0.00620808,
-0.250181,
-0.00898682,
0.0356494,
-0.00762661,
-0.479296,
0.0199149,
-0.0012016,
0.0926181,
-2.91052,
0.00108275,
0.000830291,
-1.04583,
-0.0852863,
-0.00997034,
0.017712,
-0.794632,
0.260686,
0.00289658,
-0.227352,
0.054115,
-0.0993452,
0.00350272,
-0.00482373,
0.017104,
3.37891e-05,
0.00596665,
-1.16379,
0.0434597,
0.0563849,
-0.659291,
0.0279491,
-0.00100732,
-12.2156,
0.00797101,
-0.00564289,
0.0183828,
-0.353477,
0.0188981,
0.0425759,
-7.81145,
-0.156024,
0.17828,
0.178438,
-0.550321,
-2.36166,
-0.00850836,
-0.964443,
0.0272355,
0.00371311,
0.276752,
0.56746,
0.0820364,
0.00616909,
-0.165015,
0.0457744,
-0.906925,
-0.0182819,
0.606476,
0.670959,
-0.726147,
-0.80615,
0.105133,
-0.0192127,
-0.0424881,
0.591087,
0.878483,
16.7163,
-0.171486,
0.160113,
0.0114486,
0.58244,
0.248967,
0.468139,
0.64678,
1.91511,
-4.84707,
4.03265,
2.25938,
0.101502,
1.13738,
0.103455,
-0.052643,
3.49589,
0.624424,
-0.0512138,
0.0920214,
0.0388951,
-0.532523,
12.3018,
-0.3108,
-0.0165976,
1.45637,
3.31025,
1.46647,
1.09098,
3.88463,
0.598666,
-0.44729,
3.53131,
-0.0382335,
-0.440989,
-1.54681,
-0.15998,
0.528611,
4.46367,
2.71975,
0.0255485,
-0.0016925,
-0.0281556,
-0.333996,
-0.250646,
0.0546064,
0.131732,
2.36887,
1.48675,
1.73686,
0.00214632,
-0.780903,
-0.0218416,
6.17197,
-4.05477,
0.00476613,
-0.166745,
-0.453765,
-0.0159204,
-0.652867,
0.0308572,
1.63991,
-0.0109269,
4.52455,
0.0138056,
-0.00206466,
-0.751006,
-0.123116,
-0.361622,
-1.13741,
-4.04552,
7.26115,
-0.743904,
3.40647,
3.63298,
1.21814,
-0.329752,
-1.98127,
-4.1419,
-1.39268,
