-5.42448e-13,
-3.92843e-13,
-1.93514e-12,
-1.26654e-12,
-2.335e-13,
-1.59651e-12,
-1.00316e-12,
1.42381e-12,
3.19278e-12,
3.6874e-12,
-8.58347e-13,
1.25992e-12,
-4.1931e-13,
7.87563e-13,
-2.92681e-12,
1.24824e-12,
3.53703e-12,
-4.95193e-12,
2.40496e-12,
-3.2118e-12,
-5.35954e-13,
-7.1596e-13,
5.71896e-13,
2.13967e-12,
-1.46758e-12,
2.72861e-12,
7.37826e-13,
4.35548e-13,
2.1378e-13,
-2.32264e-13,
-2.10301e-12,
4.28311e-13,
-8.75595e-13,
3.83029e-13,
199.162,
-214.799,
1.64003e-13,
8.92069e-13,
-2.00598e-13,
-2.05971e-13,
-6.74027e-13,
-1.64262e-12,
1.33086e-12,
5.64905e-13,
-5.61751e-13,
2.00545e-13,
4.62764e-13,
2.58608e-13,
-3.21196e-14,
-119.532,
-1.70991e-13,
4.52389e-13,
-1.07223e-13,
210.574,
89.7162,
12.8683,
-13.7105,
-10.0334,
0.00378658,
-0.0102229,
0.0123053,
-14.7825,
-0.0144056,
0.00175159,
0.00164434,
0.017061,
-0.00492977,
0.0157403,
0.00341674,
-0.000565511,
-0.016659,
-3.09166,
38.765,
0.0147998,
3.788,
-0.0113037,
0.0052118,
-0.00693775,
-0.0229724,
0.0134753,
0.01775,
0.00396985,
0.0178122,
-0.0206521,
-0.025306,
-0.0107356,
0.00523018,
-0.0144658,
0.00953282,
-120.491,
0.0149024,
-0.0277529,
-0.0415156,
0.0326406,
0.0217202,
0.0220743,
7.23013,
-0.00939357,
-0.0179815,
-0.00356973,
-0.0204827,
0.0307336,
-0.0200043,
-0.000100896,
-0.031546,
-0.00456576,
0.0192289,
-0.0074648,
0.0175733,
-0.00276069,
-36.4863,
-0.0182129,
-0.0302494,
0.0354382,
0.0416819,
-0.0351109,
-17.5775,
-0.00214012,
0.0252016,
0.0328445,
-0.0087514,
0.00194456,
-0.0428261,
-8.66507,
0.00010113,
-0.00276485,
-0.0390083,
0.037687,
0.0194861,
0.0476005,
-0.0505413,
-0.0256269,
0.0287233,
0.0138725,
0.00409049,
0.00486878,
0.00601418,
-60.0908,
0.0641794,
-0.0473046,
-7.68346,
-0.0199435,
0.069671,
0.0596648,
-0.0911092,
1.68147,
0.0514345,
0.104109,
0.0515126,
0.00777418,
0.121003,
0.0146795,
-0.130681,
1.63233,
3.8453,
221.654,
0.0887287,
-4.52554,
1.32323,
0.00486605,
-0.0211713,
0.137583,
0.839294,
0.34184,
0.00335132,
0.0961938,
-0.0107573,
-0.02336,
-0.112086,
0.0249532,
19.7419,
0.474294,
0.000830038,
12.7147,
3.83682,
1.4216,
-0.0008725,
0.0556231,
0.00272316,
0.352036,
0.00316011,
-0.00821542,
-14.7142,
0.0665811,
-0.00156544,
-3.0232,
0.168256,
0.00526817,
0.00182921,
0.478278,
0.00167728,
-0.138534,
0.00251568,
0.00203757,
1.02592,
0.004492,
0.00462191,
-0.000544169,
-0.00469025,
0.177196,
3.45177,
0.00468764,
0.194842,
-0.0126302,
0.00587964,
-0.000802896,
0.0473884,
-0.00385381,
-7.49731,
1.95666,
0.324857,
-0.00361478,
-0.000906595,
0.00997094,
0.280895,
0.000332812,
0.168376,
-0.00504668,
-1.12957,
-0.00399549,
-0.126351,
-0.00773031,
0.092519,
0.000859788,
0.00546999,
0.0191147,
-0.00804421,
0.00335586,
4.07527,
0.00189214,
0.173071,
1.21916,
-0.00415725,
-0.153212,
-0.0121175,
0.0190881,
-0.0055821,
0.00409889,
-0.608287,
-0.0160349,
3.74109,
-0.0183921,
1.07778,
-0.0012328,
-0.000842755,
0.00649844,
-0.705693,
-0.670674,
0.0105577,
0.449513,
0.0171689,
-0.015049,
4.18519,
-4.92105,
-0.13161,
-1.39597,
-0.000962945,
0.00691713,
-0.0410601,
-0.0107315,
3.16296,
0.0166842,
0.00971614,
0.0152831,
-0.0809073,
0.00341455,
1.99537,
0.00395352,
-0.420893,
-0.566633,
-2.55183,
-0.436694,
-0.531398,
12.5734,
-0.0420833,
1.47507e-06,
-0.0133405,
0.0131316,
-0.283548,
0.0104737,
0.0481204,
0.00562105,
-1.31394,
-2.23127,
-0.0177981,
-0.133765,
-1.16756,
-0.698824,
-0.00665172,
3.129,
-1.26909,
-2.37494,
-0.050907,
-0.0126955,
0.0142288,
0.0383656,
0.00477973,
0.0444364,
-0.0176757,
4.46922,
0.0579476,
-1.08559,
-5.59993,
0.0385607,
0.0133226,
0.00654336,
-0.179057,
0.0103433,
6.98836,
0.0168827,
0.00430955,
-0.634777,
-2.23246,
0.174673,
0.0103822,
-2.0162,
0.0900083,
-2.52979,
-4.19574,
-1.37002,
-0.244822,
-0.190194,
0.00647363,
7.74082,
-1.98447,
0.00375678,
-0.714032,
0.061651,
2.27623,
0.0125225,
0.00942073,
-1.85236,
0.0273211,
0.145536,
-0.00419011,
8.09458,
0.962026,
2.59475,
-4.62041,
-0.64349,
-2.47432,
-0.167329,
-2.13786,
0.171931,
-0.00249088,
-0.149499,
-0.00650417,
3.54032,
-1.01783,
-7.58056,
2.42789,
0.298884,
-0.767809,
10.2556,
1.04725,
0.00947763,
-0.00161916,
-7.67349,
0.114336,
-0.603767,
0.0575912,
4.38071,
-0.00654047,
-1.08669,
0.0038962,
0.41309,
0.0907728,
-1.57377,
1.31948,
-6.03324,
-0.269774,
0.00293332,
-0.00292209,
-0.59314,
-4.30948,
0.203206,
0.00820965,
0.415797,
10.6491,
-0.413018,
-3.1112,
-0.680766,
-1.39628,
0.277626,
-2.87623,
-2.13924,
-0.238781,
-1.57349,
-0.763475,
-2.85362,
-1.11606,
-3.27636,
0.572948,
-1.99357,
8.98056,
-1.17528,
-2.69452,
-2.70209,
-2.68078,
-1.52526,
1.29587,
-0.0765945,
-1.57066,
-1.72862,
-3.30521,
-2.34218,
5.27854,
0.532194,
0.00974713,
1.3368,
0.691513,
-1.19475,
1.44584,
0.0751844,
-0.0932397,
0.0816198,
2.70432,
-0.147148,
0.527858,
0.127626,
-1.96739,
0.475682,
-0.135889,
-0.0246554,
1.04509,
-0.259355,
0.0545698,
0.00557023,
-2.19957,
0.248693,
0.189091,
1.3009,
1.14809,
0.00271474,
-0.007312,
2.85513,
0.932207,
1.31144,
-0.270505,
0.102432,
-2.70024,
0.197998,
0.0150891,
-0.191556,
0.155785,
0.0108589,
-0.768906,
-0.0245114,
-2.70027,
-0.0538668,
0.0145139,
-0.0337044,
1.67704,
0.173014,
-0.56939,
0.148979,
0.000278424,
0.645995,
-1.7327,
0.0358836,
0.0168008,
-2.66776,
1.41834,
0.0148458,
0.0237564,
1.20459,
1.67758,
-0.0491973,
0.00963246,
-1.21862,
0.459318,
-1.89114,
-0.441511,
0.0925697,
0.000322145,
0.0219187,
0.0456364,
0.004515,
-0.137776,
-0.0644191,
0.00171961,
0.0588485,
-1.39283,
-0.0444808,
0.176493,
0.00129082,
0.801541,
0.0511666,
-0.0071735,
-0.0517285,
-0.0143637,
0.165632,
0.00612802,
0.00357438,
0.000955989,
0.0309118,
-0.0122703,
-0.00254798,
0.23303,
0.17708,
0.537831,
0.0452399,
-0.000539515,
-0.208868,
-0.049307,
-0.0244127,
0.0686684,
-0.0230714,
0.01442,
-0.0257956,
-1.08693,
-0.561087,
0.620385,
-0.000102035,
0.012497,
-0.0770383,
-0.0110517,
0.650199,
0.0182118,
0.557688,
-0.0656416,
0.0643045,
-0.0431397,
0.022437,
0.130111,
0.00259971,
-0.00606646,
0.0143275,
-0.968785,
0.00913933,
-0.283002,
0.0120699,
-1.2792,
-0.0148755,
0.503245,
0.058456,
-0.0152073,
-0.0110885,
-0.00911483,
0.00194932,
0.0215937,
-0.0121773,
-0.355954,
0.664661,
0.0690157,
0.13614,
-3.24665,
0.00267364,
0.00182209,
0.0083682,
0.703302,
0.0436789,
1.62882,
-0.0669752,
-0.00712977,
0.0142496,
0.0733515,
1.03276,
0.0148981,
-0.00598754,
-0.441268,
-0.000734992,
-0.839539,
-0.0581487,
-1.6725,
-0.000119774,
0.277445,
-0.00672284,
0.00911764,
2.12004,
-0.101645,
0.0475377,
0.00638144,
-0.014569,
0.529473,
-0.0733773,
0.00292379,
-0.000364454,
0.000499555,
4.55035,
-0.187545,
0.0203412,
-0.00649493,
-4.28041,
-0.477858,
0.00246597,
-0.0286939,
3.35627,
-0.126762,
0.562258,
0.00384156,
-0.665352,
-0.000930244,
-0.133774,
-0.0149345,
6.41995,
-0.00604916,
0.0277248,
0.315609,
-0.135293,
0.00851446,
3.16323,
0.00604087,
0.000102022,
0.00911902,
-0.150984,
-0.100615,
0.0539762,
-0.210953,
-4.80121,
0.00160792,
-0.00151015,
4.40177,
-0.135615,
0.00905119,
0.012506,
-0.266739,
2.87509,
-0.000263243,
-0.101857,
-0.140443,
2.2228,
-0.000657026,
0.00783241,
-0.0596766,
0.00385018,
-0.0229012,
-0.855675,
