-4.80293e-13,
9.69628e-13,
-7.61226e-12,
-3.19466e-12,
4.11895e-12,
-8.47353e-12,
-1.13925e-12,
7.23633e-12,
1.05176e-11,
1.46683e-11,
-5.47086e-12,
1.74268e-12,
-1.08137e-12,
-4.26151e-12,
-8.54087e-12,
4.62669e-12,
1.14916e-11,
-2.00532e-11,
8.6769e-12,
-6.02407e-12,
-3.73242e-12,
-8.40551e-13,
3.76277e-12,
4.14538e-12,
-7.42913e-12,
9.88766e-12,
8.65878e-13,
8.05519e-13,
6.32111e-13,
1.37539e-12,
-8.46702e-12,
2.34769e-12,
-3.49666e-12,
1.33151e-12,
140.869,
-61.9759,
-1.91891e-13,
4.66575e-12,
-1.42017e-13,
-1.49672e-12,
1.86413e-13,
-3.38115e-13,
6.77927e-13,
-2.02762e-13,
2.99772e-13,
-2.11045e-14,
4.9884e-13,
-5.38476e-13,
-1.10518e-12,
294.885,
2.79931e-13,
-2.08903e-13,
6.16989e-13,
-85.6466,
-187.408,
-3.70625,
28.9532,
-16.7908,
0.00454174,
-0.0166741,
0.0170859,
-2.98422,
-0.0284834,
-0.00117712,
-0.000452282,
0.0166938,
-0.00185489,
0.0132664,
-0.00063763,
0.000373872,
-0.0306429,
-8.19448,
-22.9922,
0.0129915,
-1.58225,
0.00368191,
0.0019882,
0.00294569,
-0.0221304,
0.0149321,
0.000685933,
0.00705951,
0.0212648,
-0.0188057,
0.0110239,
-0.0120217,
0.00698468,
-0.0169746,
0.00772595,
-7.86682,
0.00832583,
-0.039636,
-0.0114642,
0.0815784,
0.0232814,
0.0177852,
2.33699,
-0.0020306,
-0.0180004,
-0.00181268,
0.00667654,
0.0298795,
-0.0332336,
-0.0031971,
-0.0527581,
0.00848732,
0.0332922,
0.0107329,
0.0246941,
-0.00834187,
-16.1094,
-0.00492073,
0.00727952,
-0.0177874,
-0.00412573,
-0.0643619,
21.8456,
0.00977659,
0.0330405,
0.0128591,
0.00511351,
0.0058506,
0.00633607,
-0.00739487,
-0.0122699,
0.0185478,
-0.0844281,
-0.0219549,
0.0217376,
-0.0207025,
0.0230778,
-0.0056078,
0.0573042,
0.0120349,
-0.00729164,
-0.0135074,
0.000421753,
-142.368,
-0.0400487,
-0.0445725,
2.61246,
-0.0130756,
-0.033005,
0.0708169,
-0.100578,
9.54362,
-0.0711368,
-0.0606657,
0.0375927,
-0.00700099,
-0.134501,
0.0466766,
-0.0809572,
-0.0741587,
0.764706,
97.3426,
-0.0544815,
-1.09991,
-0.128881,
0.0303921,
0.0640804,
-0.100101,
-0.0624719,
0.00158709,
0.267727,
-0.0111457,
0.0814832,
-0.00213105,
-0.0714155,
0.0214538,
7.77907,
0.0603422,
0.00103371,
51.2768,
-1.55242,
-0.0927083,
-0.00516212,
-0.0205169,
0.00358733,
0.111069,
0.00442499,
-0.0181002,
7.80482,
0.0753773,
-0.0017998,
-1.31068,
0.0504211,
0.00639479,
0.00362972,
-0.142103,
0.00295567,
-0.103158,
0.00103764,
-0.0109441,
-0.52125,
0.00988585,
0.00582038,
-0.00227138,
-0.00567124,
-0.0152113,
-0.397146,
0.00371575,
0.0511087,
-0.0376914,
0.00580283,
0.00117437,
0.00965376,
-0.00533332,
-13.1023,
-2.01961,
-2.33697,
0.00168724,
0.000308028,
0.0113532,
0.0282011,
0.00394488,
0.0374227,
-0.00425707,
-0.427418,
-0.00678934,
-0.0677184,
-0.00111214,
0.0654393,
0.00303135,
0.0130559,
0.021106,
-0.0028405,
0.00360788,
-0.591551,
-0.000415997,
0.0485356,
-0.431856,
-0.00890874,
0.0104454,
-0.00272213,
0.0117965,
-0.0336205,
0.00719818,
-1.18181,
-0.0116201,
1.10411,
-0.00683719,
-0.971347,
0.00123459,
0.010927,
0.00697362,
0.225551,
0.135015,
0.0207683,
1.86713,
0.0172826,
-0.00535575,
1.42669,
-2.64881,
-0.00989895,
0.381656,
-0.0250604,
-0.00323558,
0.000242715,
-0.000857411,
0.960389,
0.0295886,
0.00261633,
0.0117076,
-0.00742412,
0.00531114,
0.739523,
-0.0642977,
0.285804,
-0.0478794,
0.10514,
0.0450062,
-1.23833,
4.04871,
0.0100251,
0.000593091,
0.0083986,
-0.00138955,
0.0524063,
0.00399309,
0.0470648,
-0.00219765,
0.809115,
0.526166,
0.0185133,
0.258292,
-0.599712,
-0.723995,
0.0198962,
0.217124,
-1.0132,
1.10278,
-0.0820992,
-0.00232309,
0.0142795,
0.0159544,
0.00343831,
0.0380412,
-0.132651,
-2.37957,
0.00931316,
-0.953324,
-3.11419,
0.0130833,
0.0117225,
0.00672395,
-0.146499,
0.0166754,
-0.273165,
0.0533649,
0.0179874,
-0.995659,
-1.34185,
0.018815,
0.0125312,
0.297338,
0.0326323,
-1.26343,
1.35588,
0.322931,
-0.523075,
-0.162383,
0.0107402,
-0.51362,
-0.786021,
0.00924376,
-0.88333,
0.0620431,
-0.479911,
0.0269555,
0.0211032,
0.657731,
0.019203,
0.263058,
-0.000694947,
-0.68181,
-0.259255,
1.05195,
1.99189,
0.0185721,
-0.734757,
-0.293793,
-1.00028,
-0.123055,
0.00482106,
-0.313332,
-0.0150947,
0.546356,
0.379988,
1.75364,
0.415301,
0.1765,
-0.063942,
-0.187451,
0.43946,
0.0179188,
-0.0045759,
2.16456,
-0.211298,
-0.0979218,
-0.0528659,
0.748408,
-0.0122509,
0.0182373,
0.011932,
0.00452128,
0.243461,
-0.606141,
0.38746,
1.23672,
-1.03727,
0.0040419,
-0.0048363,
0.376082,
-1.51825,
-0.181181,
-0.887513,
-0.00789207,
0.217175,
-0.187359,
-0.320868,
-0.025643,
-0.6589,
0.0327271,
-0.869354,
-1.2039,
-0.110984,
-0.450879,
-0.520224,
-0.25225,
-1.12358,
-0.303863,
-1.07507,
-0.684937,
1.41665,
-1.23306,
1.22373,
-0.261013,
0.257759,
-0.749931,
-0.884017,
-0.854766,
-0.550356,
-0.996578,
1.18044,
0.0667225,
2.39874,
-0.772765,
0.00856446,
-1.05497,
-0.13203,
-1.53091,
-0.483885,
-0.288865,
-0.12743,
0.198147,
2.08,
-0.113516,
-0.256817,
0.231936,
-0.700415,
-0.0552504,
-0.128274,
-4.68346e-05,
0.175443,
-0.0953287,
0.0111225,
0.0129823,
0.133169,
-0.279801,
0.213401,
-0.638886,
-0.434266,
-0.000230857,
-0.0110791,
0.46048,
-0.528655,
2.11708,
0.158216,
-0.0352429,
0.12959,
-0.0568368,
0.0295957,
0.130215,
0.120009,
0.0210838,
-0.124251,
-0.0695393,
-0.129778,
0.103198,
0.00657612,
-0.132551,
-0.240034,
-0.0300164,
-0.259773,
-0.0728387,
0.0136064,
-0.296597,
0.0776444,
0.0744675,
0.0355496,
-0.578767,
-0.53245,
0.0311954,
0.0175541,
-0.60593,
-0.881402,
-0.0303147,
-0.0787977,
-0.55688,
1.78251,
-0.44078,
0.0100931,
0.00502092,
-0.00233326,
0.0158033,
-0.0112022,
0.0346491,
0.289312,
-0.0923296,
0.0166741,
0.0471419,
-0.0381936,
-0.0678869,
-0.160324,
0.0402772,
-0.518357,
0.031179,
-0.00545964,
-0.0273735,
0.00815596,
-0.167324,
0.0176102,
0.00039793,
-0.0011337,
-0.0150997,
0.00018384,
0.00104085,
-0.11446,
1.22017,
-0.258593,
0.0460573,
-0.0126959,
0.248218,
0.0022147,
-0.00268156,
0.0513163,
-0.00760592,
0.00154072,
0.00800368,
-0.853899,
-0.37164,
-0.0820769,
0.0446966,
0.00896408,
-0.102494,
-0.0168483,
-0.0517608,
0.0186991,
0.776703,
-0.00224859,
0.0359287,
-0.00495569,
-0.0216629,
-0.335158,
-0.00849339,
-0.00721682,
0.00620501,
0.320266,
0.00813891,
-0.00314296,
0.0165379,
0.0388437,
-0.000935389,
-0.231513,
0.0344848,
-0.0310998,
0.0040842,
-0.0193802,
-0.000184259,
0.018909,
-0.00444966,
0.199859,
0.493882,
-0.0412401,
0.603969,
1.12051,
0.00547644,
-0.00870339,
0.0143762,
-0.000564744,
0.0467136,
-0.191162,
-0.0893442,
-0.0102653,
-0.0283433,
-0.318808,
-0.464765,
0.0176742,
-0.00216459,
